"student_id","school_id","grade_level","gender","race_ethnicity","school_poverty_rate","gpa","suspensions","school_safety","teacher_support","parent_involvement"
2807,"S014",11,"male","Latino",93.6,2.48,1,5.3,4.5,5.4
2808,"S433",10,"male","Latino",84.8,3.29,0,5.9,5.7,4.7
2809,"S221",12,"female","Asian",66.8,2.55,1,7,6.7,6
2810,"S489",11,"female","Latino",23.8,2.78,0,5.6,10,5.9
2811,"S003",12,"female","White",15.9,2.31,0,5.7,7.1,6.9
2812,"S490",12,"female","White",60.8,2.86,0,9.2,6,3.6
2813,"S371",12,"female","Black",64,2.72,0,7.7,7.4,9.6
2814,"S390",9,"female","White",30.8,3.28,1,3.2,5.3,5.4
2815,"S389",9,"female","Black",18.8,1.96,1,6.1,6.7,9.5
2816,"S231",11,"male","Other",77.2,2.75,0,7.2,5.6,4.5
2817,"S228",11,"female","White",31,3.07,0,4.7,5.2,5.2
2818,"S481",11,"female","Latino",15.5,3.44,0,3.7,6,2.7
2819,"S424",10,"female","White",81.4,2.78,0,5.6,6.4,6.4
2820,"S479",12,"female","Asian",29.9,3.11,0,4.3,5.7,3.7
2821,"S327",11,"female","Black",82,3.35,0,7.4,5.6,5
2822,"S304",12,"male","Black",58.3,3.21,0,8.5,5.4,7
2823,"S219",11,"female","White",71.6,2.58,0,8.5,6.3,5.8
2824,"S151",11,"female","Black",32,3.61,0,5.4,5.7,1.5
2825,"S095",12,"male","Other",25.5,2.23,0,6,7.1,2.2
2826,"S021",10,"male","Asian",24.7,3.66,0,2.6,3.2,8.1
2827,"S414",10,"female","White",52.2,2.95,0,4.7,4.7,9.1
2828,"S061",10,"male","Other",33.5,3.22,0,5,6,4.7
2829,"S140",12,"male","Black",33.3,2.69,2,7.6,6.9,5.9
2830,"S133",12,"female","Other",89,2.25,0,3.9,6.1,4.6
2831,"S228",9,"male","Other",89.2,2.65,0,5.9,2.8,7.4
2832,"S176",12,"male","White",68.2,2.34,0,3.3,6.6,5.2
2833,"S434",10,"male","Other",93.3,2.66,0,8,4.2,2.2
2834,"S495",10,"male","Asian",45.4,2.66,1,4,5.3,1.6
2835,"S368",10,"female","Asian",48.1,3.65,0,4.9,8.4,5.6
2836,"S031",11,"male","White",62.6,2.76,1,3.6,6.4,6.6
2837,"S254",12,"female","Black",48.4,2.42,0,3.7,6.3,5.6
2838,"S035",10,"male","Other",32.8,2.95,0,6,5.7,6
2839,"S398",10,"female","Other",15.2,2.4,0,3.5,7.1,3.8
2840,"S075",12,"female","White",78.7,2.73,0,3.9,6.1,6.9
2841,"S216",9,"female","Black",85,2.52,1,6.6,5.9,4.5
2842,"S025",9,"female","Black",88.1,2.87,0,4.8,4.5,6.7
2843,"S054",10,"male","Black",61.5,2.94,1,6.2,4.7,3.7
2844,"S284",9,"female","Latino",23.7,1.99,0,5.2,5,4.4
2845,"S198",9,"male","White",79.1,3.4,1,6,6.1,4
2846,"S338",10,"male","Latino",32.1,3.21,0,7.7,5.4,3
2847,"S054",12,"female","Latino",17.8,2.61,0,4.1,5.4,5.2
2848,"S056",11,"female","Latino",36.7,3.1,1,4.6,5,3.3
2849,"S455",12,"female","White",27.4,2.39,0,8.3,7,7
2850,"S174",10,"male","Latino",83,3.19,0,3.4,3.7,6.7
2851,"S409",11,"female","Black",34,2.89,1,7.4,8,4.9
2852,"S103",11,"female","Latino",22.1,2.33,2,5.4,5.2,7.7
2853,"S089",11,"male","Black",48.1,3.67,1,7.8,6.5,6.7
2854,"S112",11,"male","Other",31.1,2.98,0,2.9,5.4,7
2855,"S228",11,"male","Other",87.9,3.03,0,4.3,5.9,3.3
2856,"S430",11,"male","Asian",22.9,1.92,0,6.8,6.2,4
2857,"S469",11,"male","Black",39.5,2.91,0,8.2,4.7,6
2858,"S374",10,"female","Latino",68.7,2.61,0,6.5,9.4,4.6
2859,"S372",11,"female","Latino",50.1,2.64,0,4.9,6.2,5.7
2860,"S356",11,"male","White",62,3.62,0,6.4,8,6
2861,"S084",10,"male","Asian",41.6,3.6,0,4.4,7.2,6.2
2862,"S426",12,"male","Black",69,3.36,1,3.5,6,4.7
2863,"S128",12,"male","Asian",81.6,3.14,0,8.1,6.1,5.2
2864,"S121",9,"female","White",13.1,3.01,0,5.2,7.2,4.8
2865,"S210",10,"male","Other",11.9,2.68,0,7.1,6.6,4.7
2866,"S208",9,"male","Black",92.5,2.68,0,5.6,7.9,4.4
2867,"S277",10,"male","Asian",22.9,2.78,0,6.3,2.9,4.5
2868,"S234",10,"male","White",19.8,2.88,0,4.6,4.9,5.9
2869,"S362",10,"male","Other",22,2.71,0,5.2,7.1,1.4
2870,"S468",12,"female","Black",22.9,2.85,0,5.6,8.2,9.7
2871,"S329",11,"female","Black",42.7,3.63,0,8.3,6.2,9.2
2872,"S044",10,"female","Black",63.6,3.41,0,4.6,5.1,5.3
2873,"S401",12,"male","Latino",92.5,3.27,0,6.8,7.6,3.7
2874,"S080",9,"male","Black",11,1.9,1,7.2,6.2,5.4
2875,"S426",10,"female","Latino",35.3,3.36,2,7,8.6,1.6
2876,"S373",9,"male","Latino",78.6,1.09,0,5.7,7.3,4.4
2877,"S412",9,"female","Latino",58.3,2.02,0,7.4,7.9,4.5
2878,"S137",9,"male","Other",32.8,2.81,1,6.7,6.3,5.3
2879,"S206",12,"female","Other",59.9,2.74,0,5.1,4.4,3.2
2880,"S358",12,"male","Asian",34.6,3.35,0,8.6,5.3,3.7
2881,"S382",11,"male","Other",19.8,3.01,1,5.3,5.6,7
2882,"S175",10,"female","White",27.8,2.49,0,6,5.5,4.8
2883,"S357",12,"male","Black",55.9,2.23,0,7.7,5.1,3.7
2884,"S131",9,"male","Latino",45.6,2.37,0,5.1,6.6,4
2885,"S274",10,"male","White",61.9,3.62,1,6.3,6.8,3.7
2886,"S088",11,"female","Black",30.8,2.04,0,5.6,7,5.9
2887,"S489",11,"female","Latino",71,3.61,0,5.8,8.4,3.5
2888,"S242",12,"male","Latino",76.4,1.87,0,6.6,7.7,4.9
2889,"S116",12,"female","White",73.2,3.49,1,4.7,7.5,5.8
2890,"S411",12,"female","Black",22.5,3.68,0,2.7,5.7,4.9
2891,"S272",12,"female","Asian",62.5,2.84,0,5.9,3.9,6.4
2892,"S415",12,"female","White",65.6,2.37,0,6.1,6.6,0.2
2893,"S469",11,"female","Other",33.5,3.83,0,5.8,6.4,6.2
2894,"S303",12,"female","White",44.9,2.45,1,8.2,7.9,4
2895,"S417",9,"male","Black",38.1,3.33,0,6.2,5.3,1.2
2896,"S011",11,"female","White",94.5,2.36,0,6.3,4.9,2.8
2897,"S474",9,"female","Black",49.7,2.7,0,7.8,5.3,4.7
2898,"S205",10,"male","Latino",62.7,3.36,0,6.7,4.8,0.2
2899,"S420",10,"female","Other",77.5,3.4,0,4.2,5.6,4.6
2900,"S285",10,"female","White",37.1,3.1,2,3.8,7.9,6.5
2901,"S333",9,"female","Latino",57.1,2.74,0,7.2,5.4,7.6
2902,"S260",11,"male","Latino",42.5,2.61,1,7.1,5.8,2.6
2903,"S320",11,"male","Asian",29.6,3.26,0,4.6,5.8,3.6
2904,"S208",10,"female","Asian",64.9,2.08,1,5.3,6.7,2
2905,"S417",12,"female","Other",82,2.79,0,5.5,9.4,6.3
2906,"S202",9,"male","Asian",33,2.96,0,3.5,5.3,4.8
2907,"S202",9,"male","Asian",69.8,2.77,0,6.1,5.9,5
2908,"S102",9,"male","Asian",89.7,3.52,0,2.8,8.5,1.9
2909,"S487",10,"female","Black",89.4,2.17,0,5.2,6.3,5.4
2910,"S456",9,"male","Asian",36.6,2.7,1,5.6,6.1,4.8
2911,"S177",9,"male","Asian",22.2,2.37,1,7.5,6.3,4.6
2912,"S109",9,"male","White",21.9,2.48,1,5.4,5.8,4.7
2913,"S199",11,"male","Other",27.4,2.22,0,5,6.8,4.3
2914,"S160",9,"female","Latino",65.3,3.62,0,7,7.5,1.1
2915,"S070",9,"female","Asian",44.8,2.69,0,5.3,5.1,6.3
2916,"S185",12,"male","Asian",54.3,3.76,1,4.8,6.8,4.9
2917,"S010",9,"male","Latino",18.2,2.61,0,7.5,6.8,5.2
2918,"S490",9,"male","Other",36.7,2.46,0,5.8,6.6,5.2
2919,"S406",12,"nonbinary","Latino",47.7,3,0,5.9,7.5,6.3
2920,"S397",9,"female","Black",40.9,2.3,0,6.8,5.7,1.9
2921,"S049",11,"male","Latino",43.7,2.29,0,4.3,5.7,7.6
2922,"S088",9,"female","Black",17,2.08,0,6.1,6.8,3.5
2923,"S035",11,"female","White",17,3.06,0,5.7,6.4,2.8
2924,"S441",10,"female","Latino",77.7,2.76,0,4.5,5.2,4.9
2925,"S046",11,"nonbinary","Other",13,2.07,0,6.2,5.3,2.5
2926,"S248",12,"male","Asian",33.5,2.86,0,6.2,4.4,5.9
2927,"S053",9,"male","White",29.2,1.44,1,3.6,5.8,7.2
2928,"S144",12,"male","Latino",35.8,2.74,0,6.4,4.8,3.7
2929,"S444",9,"female","White",51.1,3.11,1,7.2,6.5,5.7
2930,"S425",11,"female","Latino",61.1,2.73,0,5.2,5,2.1
2931,"S496",12,"male","Latino",73.1,2.76,1,5.6,4.4,6.7
2932,"S449",11,"male","Black",29,2.31,0,4.7,5.7,4.3
2933,"S131",11,"male","Latino",83.6,2.75,1,6.1,4.7,6
2934,"S121",10,"male","Asian",80.2,2.78,0,4.9,7.8,3.3
2935,"S234",10,"male","Asian",12.5,1.89,0,5.8,8.6,2.7
2936,"S432",9,"male","Black",57.1,3.2,0,4,9.3,5.5
2937,"S031",12,"female","Black",37.2,3.05,0,4.7,6.9,5.1
2938,"S330",9,"female","Black",76.3,2.57,0,5.8,5.2,5.4
2939,"S373",11,"female","Black",56.1,2.99,0,9.3,6.9,2.9
2940,"S178",10,"female","Asian",21.1,3.19,1,5.8,5.6,2.6
2941,"S422",10,"male","Latino",61.2,2.56,0,6.2,7.5,5.9
2942,"S408",11,"female","White",84.4,3.44,0,4.9,6.4,4.1
2943,"S274",12,"male","Latino",11.2,2.47,0,6.8,7.4,6.5
2944,"S483",12,"male","Black",63,2.34,0,8,5.4,4.5
2945,"S046",12,"male","White",18.1,3.37,0,6.4,5.4,5.4
2946,"S112",11,"male","Black",89.1,2.69,0,5.4,7.5,3.5
2947,"S062",9,"male","Asian",21,2.87,0,5.5,5.1,4.6
2948,"S202",10,"female","Latino",84.7,2.71,0,4.6,7.1,7.2
2949,"S484",10,"female","Latino",77.4,3.43,0,7.8,6.6,3.4
2950,"S244",11,"male","Other",21.9,2.71,0,4.4,4.7,2.2
2951,"S465",9,"female","White",37.7,2.83,0,6.2,6.8,6.9
2952,"S053",10,"female","White",85.9,2.75,0,7.1,7.3,7.4
2953,"S293",9,"male","Latino",20.6,2.42,0,4.8,7.7,5.1
2954,"S320",10,"male","Black",83.6,2.36,0,3.8,7.3,4.8
2955,"S484",10,"female","Latino",49.3,2.57,1,5.8,3.6,4
2956,"S248",12,"male","Asian",44.7,2.94,0,8.1,6.1,6.6
2957,"S213",9,"male","Black",71.2,2.71,0,6.4,7.7,5.7
2958,"S312",11,"male","Asian",77.8,2.42,0,5,5,5.5
2959,"S434",11,"male","White",62.7,3.02,0,5.4,6.9,5.9
2960,"S147",9,"female","White",48.7,3.09,0,5.9,3,3.3
2961,"S250",12,"female","Other",41.2,3.14,0,4.5,9.3,3.2
2962,"S125",9,"female","Black",35.7,3.74,2,5.4,6.3,4.3
2963,"S421",12,"male","Asian",25.3,2.81,0,4.3,9.8,3.3
2964,"S020",9,"male","Asian",89.8,2.8,0,8.5,6.4,5.4
2965,"S359",11,"female","Asian",39.9,2.61,0,6.7,7.4,7.3
2966,"S317",12,"female","White",47.5,3.47,0,6.1,5.8,6.5
2967,"S049",9,"male","Other",37.9,3.86,0,5.3,8.8,5.2
2968,"S398",9,"male","White",81.3,2.64,0,7.3,7.5,8.5
2969,"S195",10,"female","Latino",53.8,2.65,0,7.9,7,3.1
2970,"S045",11,"female","Asian",81.8,2.95,0,4.9,4.8,7
2971,"S491",11,"male","Black",24.9,2.48,0,2.9,9.4,5.2
2972,"S055",9,"female","Latino",93.2,2.57,0,6,5.4,6.9
2973,"S056",9,"male","Other",48,1.84,0,6.8,8.9,4.8
2974,"S481",9,"male","White",58.2,2.79,0,6.2,6.2,6.5
2975,"S384",11,"female","White",69.5,2.86,1,6,7.8,5.2
2976,"S409",9,"female","Latino",90.4,2.55,0,8.4,6.7,3.8
2977,"S450",9,"male","Asian",87.5,1.83,0,6,7.4,4.6
2978,"S020",9,"male","Asian",43.1,2.22,0,5.9,7.8,5.4
2979,"S221",10,"male","Black",62,2.04,0,4.5,5.8,7.8
2980,"S278",11,"female","White",65,2.68,1,6.3,4.6,5.7
2981,"S097",12,"female","Asian",86.4,3.17,0,4.1,5.3,4.2
2982,"S424",11,"female","Black",41.6,3.19,1,8,8.4,7.1
2983,"S453",10,"male","Asian",22,2.57,1,5.8,5.9,2.9
2984,"S387",9,"male","Asian",57.9,2.91,1,7.4,5.7,6
2985,"S476",11,"female","Asian",73,2.92,0,6.7,6.1,4.7
2986,"S469",10,"female","Black",31.1,3.35,1,7.2,7,4.5
2987,"S074",11,"male","White",89.6,2.56,0,6.8,7,4.7
2988,"S346",11,"male","Black",68.8,2.23,1,6.8,7.2,8
2989,"S221",9,"male","White",80.4,3.49,1,6.2,6.7,2.8
2990,"S225",12,"female","Latino",42.8,1.88,0,5.5,8.8,1
2991,"S277",10,"female","Other",15.7,2.83,0,5.7,2.9,4.7
2992,"S467",12,"male","Black",37.2,2.25,0,5.3,7.1,0.2
2993,"S494",11,"female","Other",78.1,2.87,1,6.9,5.9,3.8
2994,"S156",9,"male","Other",68.4,2.64,0,6.8,6.9,6.2
2995,"S460",12,"male","Asian",75.9,2.93,1,7.6,5,0.8
2996,"S446",12,"male","Latino",10.8,3.12,0,3.5,6.5,7.1
2997,"S049",11,"female","Latino",69.7,2.1,0,6.3,6.1,6.8
2998,"S270",9,"female","Other",42.2,2.74,0,6.3,4.5,6.5
2999,"S090",11,"female","Asian",57.4,3.14,0,3.5,6.9,5.2
3000,"S108",12,"female","White",38.3,3.09,0,6.5,3.9,5.2
3001,"S217",12,"female","Black",55,2.74,0,5.4,7,1.1
3002,"S212",11,"female","Black",67.1,2.14,0,4.4,6.1,4.1
3003,"S377",10,"female","White",50,3.02,0,4.4,6.6,6.6
3004,"S430",9,"female","Asian",66.6,2.47,0,4,6.2,5.8
3005,"S176",12,"female","Black",31.8,2.98,0,5.7,6.5,4.5
3006,"S342",10,"nonbinary","White",43.2,2.4,0,6.8,6.2,8.4
3007,"S174",11,"female","Latino",63.9,2.75,0,8.4,6.5,4.8
3008,"S177",9,"female","Other",22,2.6,0,6.7,4.1,6.2
3009,"S048",9,"male","Black",76.2,4,0,8.3,7,5.8
3010,"S151",10,"female","Other",17.3,2.8,0,5.3,6.9,3.3
3011,"S219",12,"male","Black",51.2,3.47,0,7.2,7.9,3.7
3012,"S442",12,"male","Asian",56.3,2.65,0,6.6,5.6,9.3
3013,"S370",11,"female","Latino",89.6,2.77,1,7.8,5.6,5.9
3014,"S119",10,"male","Latino",49.8,2.9,0,4.4,2.9,2.8
3015,"S112",10,"female","Latino",40.1,3.48,0,4.5,8.1,3.6
3016,"S369",10,"nonbinary","Other",33.9,3.16,1,5.5,7.3,5
3017,"S031",12,"female","Black",37.9,2.06,0,7.2,6.2,3.5
3018,"S423",10,"female","Latino",12.6,2.98,0,2.7,7,4.8
3019,"S384",10,"female","Latino",52.8,1.85,0,4.7,5.4,6.3
3020,"S044",10,"male","Black",81,3.26,0,9.6,5.2,3.9
3021,"S123",12,"male","Latino",68.4,3.19,2,4.8,6.4,2.7
3022,"S125",9,"female","White",70.8,3.51,0,4.5,6.5,2.8
3023,"S156",9,"male","White",94.6,2.27,0,4.4,10,5.1
3024,"S056",10,"female","Other",88.7,2.7,0,6.1,7.7,6.3
3025,"S226",9,"female","White",36.9,3.26,0,8.6,6.5,3.5
3026,"S484",11,"male","Other",39.1,3.98,0,5.8,7.6,6.3
3027,"S307",10,"male","Asian",60.7,2.68,0,2.4,2.9,10
3028,"S241",10,"female","White",70,3.35,0,5.3,6.1,3.6
3029,"S008",9,"male","Latino",38,2.28,0,6,6.5,6.4
3030,"S168",12,"male","Black",54.8,3.12,1,5.8,6,4.2
3031,"S153",10,"female","Latino",91.1,2.46,1,6.7,6,1.7
3032,"S011",9,"male","Black",11.5,2.88,1,7.5,7,7.7
3033,"S234",12,"male","Black",16.5,2.4,0,7.8,8.4,4.8
3034,"S217",12,"male","Latino",86.8,2.82,0,6.7,8,5.6
3035,"S249",9,"male","Black",43.5,2.78,0,4.9,7.3,8.5
3036,"S462",12,"female","Other",72.1,2.24,0,6.4,5.7,3.1
3037,"S371",11,"female","Black",92.3,2.72,0,7.2,5.8,3.3
3038,"S377",9,"female","Latino",38,2.62,0,4.8,4.4,9.9
3039,"S152",12,"female","Latino",63.6,2.41,0,2.7,8,4.6
3040,"S473",10,"male","Black",48.2,2.62,0,5.2,4.6,4.8
3041,"S322",11,"male","Asian",33,3.26,1,6.9,6.5,8.2
3042,"S456",10,"female","Latino",91.5,2.54,0,7.2,5.3,7.3
3043,"S150",10,"male","White",13.1,2.29,2,6.2,6,5.2
3044,"S356",12,"male","Black",87.5,2.16,0,6.8,6.6,7.7
3045,"S259",12,"male","Latino",12.7,2.92,2,6.4,6.6,4
3046,"S239",9,"male","Black",11.6,3.21,1,6.5,6.5,7.6
3047,"S047",9,"male","Asian",69.5,1.65,0,5.5,6.3,4.2
3048,"S397",11,"female","White",75.6,3.04,0,7,5.8,7.1
3049,"S099",9,"male","Latino",44.2,2.94,0,4.4,4.3,3.4
3050,"S426",9,"male","Latino",31.9,2.31,0,7.6,5.8,5.3
3051,"S314",11,"nonbinary","Latino",43.2,3.51,0,5.8,8,4.6
3052,"S028",10,"male","Latino",32.8,3.72,0,7.1,6.5,7.6
3053,"S281",11,"male","Other",81.6,2.85,0,3,4.3,4.6
3054,"S250",9,"male","Asian",79.5,2.49,0,4.1,5.5,7
3055,"S347",12,"nonbinary","Black",39.3,2.98,0,5.8,4.8,5.9
3056,"S215",9,"female","Other",46.7,3.02,0,5.2,7.5,4.6
3057,"S001",9,"male","Asian",35.4,3.07,0,6.1,6.7,5.5
3058,"S056",10,"female","Black",40,2.84,1,7.4,6.2,7
3059,"S132",10,"female","Other",73.5,3.02,1,6,6.4,1
3060,"S123",9,"male","Latino",26.8,2.6,0,6.1,9.2,7.4
3061,"S449",9,"female","Asian",63.1,2.69,1,7.4,6.5,1.6
3062,"S145",11,"male","Black",44.5,3.07,0,8.3,6,6.8
3063,"S230",10,"female","White",61.9,3.03,0,8.5,4.4,2.3
3064,"S496",11,"female","Latino",89.7,3.41,1,6.7,7.9,5.5
3065,"S107",10,"male","Other",30.1,2.58,0,5.7,6.8,6.3
3066,"S023",12,"female","Other",14.3,2.07,0,5.3,7.9,4.8
3067,"S124",12,"male","Latino",62.2,3.39,0,5.3,6.7,4
3068,"S106",10,"male","Other",31.3,3.05,0,7,5.4,5.3
3069,"S021",11,"female","White",54.9,2.63,0,3.7,7.1,2.3
3070,"S282",11,"female","Latino",17.4,3.26,2,6.1,6.4,7.5
3071,"S234",12,"male","Black",42,2.29,1,5.4,3.7,5.1
3072,"S457",9,"female","Asian",31.1,2.63,0,6.4,2.9,4.3
3073,"S243",9,"female","Black",27.6,2.58,0,4.5,5.5,0.8
3074,"S263",12,"male","White",22.5,2.67,1,4.5,7.4,5.9
3075,"S417",12,"female","White",84.1,2.63,0,7.2,5.3,7.3
3076,"S225",9,"male","Black",12.7,2.46,0,6.7,4.8,0.6
3077,"S396",11,"female","Latino",28.9,2.45,0,5.1,7.8,6
3078,"S263",11,"male","Asian",19.1,2.28,0,6.6,5.7,3.2
3079,"S404",9,"male","Latino",32.9,3.82,0,8.6,4.6,7.8
3080,"S102",11,"nonbinary","Black",58.8,2.92,0,6.6,6.9,4.3
3081,"S225",12,"male","Black",47,2.68,1,6.9,4.4,5.8
3082,"S155",9,"female","White",58.6,3.47,0,4,8.7,4.1
3083,"S069",12,"female","Asian",30.3,2.93,0,4.5,4,4.3
3084,"S064",9,"female","Other",94.1,2.8,0,4.9,4.9,5.7
3085,"S253",10,"male","Asian",15,3.1,0,4.7,7.9,6
3086,"S152",11,"male","Other",35.9,3.1,1,3.9,6.4,2.9
3087,"S158",9,"male","Latino",26.6,3.44,0,6,6.1,8
3088,"S195",10,"male","Asian",90.1,2.67,0,6.1,6.1,5.8
3089,"S030",12,"female","Black",13.2,2.42,0,5.4,7.5,4.9
3090,"S276",11,"male","Other",11.4,1.89,1,6.8,5.9,3
3091,"S333",9,"male","Black",91.2,3.23,0,4,4,6.7
3092,"S191",12,"female","Black",46.4,2.59,0,5.7,3.8,5
3093,"S420",12,"male","Latino",79.9,3.78,1,7.4,5.2,4.8
3094,"S005",12,"female","Asian",10.1,2.74,0,6.9,5.9,4.5
3095,"S222",12,"female","Latino",85.4,1.75,0,2.5,4.9,5.5
3096,"S396",9,"female","Latino",91.8,2.55,0,5.3,4.5,6.7
3097,"S387",9,"female","Other",33,2.2,0,7.9,5.1,4
3098,"S200",9,"female","Asian",26,2.86,1,6.3,6.7,4.7
3099,"S184",12,"male","Latino",13.1,2.59,1,4.6,4.6,8.8
3100,"S223",12,"female","White",53,2.73,4,5.9,6.9,5.7
3101,"S470",12,"male","Latino",61.4,3.62,1,6.3,5.9,3.8
3102,"S496",11,"male","White",48.6,3.26,0,6.4,6.2,5.7
3103,"S359",9,"female","White",41.5,3.61,2,2.3,6.3,7.8
3104,"S028",12,"female","Black",40.6,3.35,1,8,6.3,6.7
3105,"S368",10,"male","White",91.7,2.18,0,5.1,6.5,4.5
3106,"S226",12,"male","Asian",92.7,2.1,1,8,5.2,1.5
3107,"S115",10,"female","White",55.7,3.15,0,5.5,6.5,6.2
3108,"S110",9,"male","Other",15.3,2.57,1,6.2,5.7,6.6
3109,"S050",11,"male","Black",90.8,2.09,0,6.7,6.9,4.6
3110,"S157",10,"female","White",73.4,2.93,0,5,6.5,5.6
3111,"S019",11,"male","Black",34.6,2.06,1,6.7,8.1,5.9
3112,"S495",11,"female","Black",43.9,2.74,1,6.1,4.5,1.1
3113,"S128",9,"male","Latino",93.5,2.44,0,6.4,6.2,6.1
3114,"S164",11,"female","Latino",79.9,2.99,0,7.2,5.7,7.3
3115,"S205",9,"male","White",95,2.21,1,7.2,7.1,3.8
3116,"S327",12,"male","Other",48.4,2.94,1,6.8,7.2,3.5
3117,"S462",12,"male","Black",57.3,2.75,1,4.9,5,3.5
3118,"S108",9,"female","White",66,2.87,0,5.8,8.2,0.9
3119,"S412",10,"female","Other",60,3.74,0,5.5,7.4,4.7
3120,"S221",10,"male","Asian",45.9,2.81,0,5.5,7.5,2.9
3121,"S014",10,"female","Asian",47.8,2.5,1,5.8,6.5,4.1
3122,"S492",12,"female","Black",51.1,3.33,0,6.1,7.1,4.8
3123,"S032",9,"female","Latino",35.6,2.58,0,5.1,4.6,7.1
3124,"S010",12,"female","Latino",87.1,2.53,0,6.2,6.5,7.6
3125,"S343",9,"male","Latino",31.6,3.57,0,4.6,5,4.4
3126,"S005",9,"female","Latino",19,2.09,0,5.2,4,5
3127,"S004",9,"male","Black",83.6,2.46,0,5,4.9,5.5
3128,"S337",11,"female","Asian",77.5,2.49,0,7.8,6.9,6.3
3129,"S198",11,"female","Asian",90,2.96,1,5.8,6.1,7.7
3130,"S293",11,"male","Black",22.1,3.25,1,5.2,9,4.3
3131,"S327",12,"female","Black",60.7,2.64,0,3.8,8,5.8
3132,"S331",11,"male","Other",15,2.17,1,5.2,5.2,4.5
3133,"S157",11,"female","Black",26.1,3.19,2,8,7.9,6.6
3134,"S324",12,"female","Latino",45,2.4,0,7.2,6.1,1.7
3135,"S181",11,"female","Latino",94.4,2.28,1,3.6,5.9,4.4
3136,"S181",12,"female","Latino",17.9,3.27,0,6.6,5.4,3.2
3137,"S497",9,"male","Other",73.1,3.13,0,4.3,6.7,6.4
3138,"S042",11,"female","Other",74.4,3.84,0,4.5,6.1,6.3
3139,"S311",11,"female","Black",79.7,2.28,0,7.7,4.6,3.9
3140,"S064",12,"female","Asian",23.6,2.38,1,7,6.1,4
3141,"S114",11,"female","Latino",64.6,3.85,0,9.3,6.8,7.5
3142,"S261",10,"male","Asian",62.8,2.96,0,8.8,7.5,2.5
3143,"S481",11,"male","Latino",29.6,3.21,0,5.2,5.3,7.2
3144,"S191",10,"male","Asian",72.6,3.32,0,5.2,5.6,3.2
3145,"S352",9,"nonbinary","Black",74,3.11,0,3.9,6.7,1.9
3146,"S267",12,"male","White",42.1,2.88,0,7,5.2,5.3
3147,"S325",9,"male","Latino",46,2.58,2,6.1,7.2,5.5
3148,"S195",9,"male","White",56.3,2.98,0,5.7,5.1,4.6
3149,"S058",11,"male","Latino",45.4,2.78,0,2.6,7.2,6
3150,"S308",12,"female","Other",73.8,2.47,0,7.5,4.1,2.2
3151,"S031",9,"male","White",26.6,3.28,0,6.1,3.4,10
3152,"S050",11,"male","Latino",10.5,1.72,0,7.4,5,3.9
3153,"S408",11,"female","Other",79.2,2.96,0,6.3,5.8,4.5
3154,"S493",11,"male","Asian",76.9,2.51,0,7.5,3.2,7.4
3155,"S134",12,"male","Asian",53.4,2.52,1,7.2,6.8,5.1
3156,"S219",10,"female","Latino",72.4,3.06,0,5.4,7.4,5.2
3157,"S403",11,"male","Black",69.1,3.18,0,3.8,9.2,4.6
3158,"S151",9,"female","White",93.6,3.47,1,6.4,5,5.7
3159,"S450",11,"male","Other",20.5,3.36,0,7.1,7.5,2.8
3160,"S260",10,"female","White",11.6,3.71,1,3.7,4.5,3.5
3161,"S247",9,"female","Black",28,2.89,1,6.9,5.9,5.8
3162,"S313",12,"male","Other",29.8,2.86,0,4.3,6.2,1.3
3163,"S159",11,"male","Black",61.7,2.8,1,5.5,6.2,8.5
3164,"S292",9,"female","White",31.2,3.55,1,6.1,6.7,5.1
3165,"S321",12,"male","Latino",27.2,2.46,0,6.7,6.8,3
3166,"S086",10,"female","Latino",88.3,3.21,0,4.9,5.9,6.8
3167,"S121",11,"male","Asian",30.9,2.18,0,5.1,6.9,2.9
3168,"S386",12,"nonbinary","White",90.4,3.93,0,4.8,5.7,6.1
3169,"S320",10,"male","Latino",10.9,2.67,0,7.1,7.3,8
3170,"S299",9,"male","White",84.9,3.51,0,7.1,7.4,1.7
3171,"S025",9,"female","White",12.8,2.85,0,7.8,8.1,4.6
3172,"S068",12,"male","Other",39.9,2.57,0,5.3,5.6,8.4
3173,"S426",11,"male","Latino",70.3,3.17,0,5.4,6.8,4.9
3174,"S470",10,"female","Latino",85,2.69,1,5.1,5.2,5.6
3175,"S129",11,"female","Black",21.3,2.48,0,3.2,6.2,7.1
3176,"S128",11,"female","Other",60.5,3.51,0,3.9,5.2,1.7
3177,"S079",11,"female","Black",66.7,3.2,0,5.6,5.6,4.7
3178,"S191",11,"male","Black",17.3,2.16,1,7.5,7.1,3.6
3179,"S283",9,"nonbinary","Asian",82.9,2.68,2,5,6.3,3.6
3180,"S060",9,"male","Latino",35.6,2.65,0,3.5,6.7,4.6
3181,"S422",11,"male","Latino",60.4,2.96,0,4.6,6.6,3.8
3182,"S360",9,"female","Latino",75.6,1.81,0,7,9.4,6.4
3183,"S431",9,"male","Latino",65,3.07,0,5.2,8.1,3.5
3184,"S214",12,"female","Black",38.9,2.77,1,5.7,7.5,5.7
3185,"S479",11,"female","Black",30.3,3.29,0,5.9,6.2,0.2
3186,"S160",10,"female","Latino",46.7,2.84,1,8.1,5.4,3.9
3187,"S142",11,"male","Other",30.8,2.39,1,3.6,6.8,3.7
3188,"S333",9,"male","Other",50.3,2.98,0,6.4,5.7,6.1
