contribution_id,candidate_name,candidate_party,office,state,amount,date,contributor_type,contributor_state,is_corporate,bonica.rid,cycle,election,Cand.ID,District,cfscore,male.winner,running.variable,female.margin,female.pctile,prev.elect,democrat,total.votes,professional,pct.female.chamber,gop.gov,house,state.pres.dem,num.cands,won.again,pct.dem.last,female.cand.last,total.dist.last,female.inc,total.raised.candidate,log.total.raised.candidate,individual.money,log.individual.money,pac.money,log.pac.money,party.money,log.party.money,male.money,log.male.money,female.money,log.female.money,share.district.total,district.total,log.district.total,cand.gender
1342,"SAY, CALVIN K Y",Democrat,state:lower,HI,44250,2006-04-17,PAC,GA,TRUE,cand57117,2006,HI2006,HI123,HI-20,-0.684184302,1,25.41661072,24.58338928,24.6,NA,0,7.501,0.252,0.304347826,1,1,0.5401,2,1,74.77039337,1,100051,0,44250,10.69761065,9800,9.1902397,30900,10.33854382,0,0,7010,8.855235623,2800,7.937731775,1,44250,10.69761065,M
1343,"TAKUMI, ROY M",Democrat,state:lower,HI,32480,2006-12-09,Individual,MO,FALSE,cand57123,2006,HI2006,HI127,HI-36,-0.938751056,1,30.72527159,19.27472841,19.3,NA,0,7.087,0.252,0.304347826,1,1,0.5401,2,1,79.7258606,0,28907,0,32480,10.38837979,3425,8.139148679,16450,9.708141545,0,0,1700,7.438971592,1725,7.453561872,1,32480,10.38837979,M
1344,"CATALANI, IRIS IKEDA",Democrat,state:lower,HI,2100,1998-01-14,Self-Funded,ID,FALSE,cand57166,1998,HI1998,HI134247,HI-47,-0.996364726,0,-1.103626251,51.10362625,51.1,0,0,8.608,0.252,0.218390805,0,1,0.5693,2,0,NA,NA,NA,0,2100,7.649692624,500,6.216606101,2425,7.79399909,0,0,500,6.216606101,-5520.81,0,0.040330325,52070,10.86034425,F
1345,"IHARA JR, LES",Democrat,state:upper,HI,44328,2006-01-15,Individual,AZ,FALSE,cand57399,2006,HI2006,HI304,HI-9,-0.808390129,1,27.29059748,22.70940252,22.7,NA,0,15.007,0.252,0.285714286,1,0,0.5401,2,1,68.42232513,0,20219,0,44328,10.69937181,8860,9.089414904,10875,9.294313806,0,0,4735,8.462948177,3804.38,8.244171134,0.755882955,58644,10.97924055,M
1346,"WHALEN, PAUL C",Republican,state:lower,HI,33094,1998-01-14,Individual,UT,FALSE,cand57405,1998,HI1998,HI3082,HI-5,-0.070267907,1,4.118625641,45.88137436,45.9,NA,1,8.413,0.252,0.218390805,0,1,0.5693,2,1,NA,NA,NA,0,33094,10.40710728,4945,8.506334448,18631,9.832635812,2000,7.601402335,3481,8.15536212,1314.26,7.181789644,1,33094,10.40710728,M
1347,"MORITA, HERMINA",Democrat,state:lower,HI,22546,1998-01-04,PAC,KY,FALSE,cand57406,1998,HI1998,HI3083,HI-12,-0.999413999,0,-6.910282135,56.91028214,56.9,NA,0,8.538,0.252,0.218390805,0,1,0.5693,2,1,NA,NA,NA,1,22546,10.02331295,4350,8.378160983,10255,9.235618179,98,4.59511985,2100,7.650168701,2400,7.783640596,1,22546,10.02331295,F
1348,"LEE, MARILYN B",Democrat,state:lower,HI,31535,2004-10-15,Individual,MN,FALSE,cand57408,2004,HI2004,HI3085,HI-38,-0.888911139,0,-12.03213501,62.03213501,62,NA,0,10.767,0.252,0.322222222,1,1,0.5401,2,1,53.22703934,1,13194,1,31535,10.35885332,6450,8.771990437,13350,9.499346567,0,0,5125,8.542080907,925,6.830874235,0.764670223,41240,10.62716394,F
1349,"LEE, MARILYN B",Democrat,state:lower,HI,31455,2006-03-14,Individual,KY,FALSE,cand57408,2006,HI2006,HI3085,HI-38,-0.888911139,0,-16.86930084,66.86930084,66.9,NA,0,9.212,0.252,0.304347826,1,1,0.5401,2,1,62.03213501,1,68788,1,31455,10.35631323,5350,8.585038738,12250,9.413362845,0,0,3925,8.275376375,1375,7.226936018,1,31455,10.35631323,F
1350,"MOSES, MARK",Republican,state:lower,HI,23798,2004-01-11,Self-Funded,WV,FALSE,cand57409,2004,HI2004,HI3086,HI-40,-0.012773099,1,22.2336412,27.7663588,27.8,NA,1,9.245,0.252,0.322222222,1,1,0.5401,2,0,0,0,32280,0,23798,10.07735682,2683,7.895063498,14193,9.560574619,2000,7.601402335,-1868.82,0,1933.33,7.567516292,0.314119402,75761,11.23533893,M
1351,"BAKER, ROZ",Democrat,state:upper,HI,152764,2004-04-14,Individual,AK,TRUE,cand57410,2004,HI2004,HI309,HI-5,-0.861579973,0,-8.521400452,58.52140045,58.5,NA,0,14.135,0.252,0.285714286,1,0,0.5401,2,1,55.90354919,0,29755,1,152764,11.93664953,62010,11.03506707,67309,11.11706409,0,0,47260,10.76344071,14575,9.587131619,0.668028109,228679,12.34007455,F
1352,"CHUN OAKLAND, SUZANNE N J",Democrat,state:upper,HI,41611,2006-09-18,PAC,WY,FALSE,cand57415,2006,HI2006,HI314,HI-13,-0.859251196,0,-26.40823656,76.40823656,76.4,NA,0,13.208,0.252,0.285714286,1,0,0.5401,2,1,NA,NA,NA,1,41611,10.63611983,10605,9.269175158,16456,9.708506198,0,0,8405,9.036701016,2200,7.696667082,0.70430426,59081,10.98666466,F
1353,"HERKES, ROBERT (BOB)",Democrat,state:lower,HI,63867,2004-11-24,PAC,VA,FALSE,cand57416,2004,HI2004,HI316,HI-5,-0.656376191,1,15.16764069,34.83235931,34.8,NA,0,7.516,0.252,0.322222222,1,1,0.5401,2,1,47.54223251,0,24542,0,63867,11.06455808,22887,10.038368030000001,34050,10.43561468,0,0,14600,9.588845299,6600,8.794976432,1,63867,11.06455808,M
1354,"KAHIKINA, MICHAEL PUAMAMO",Democrat,state:lower,HI,38651,2004-07-02,Individual,PA,FALSE,cand57418,2004,HI2004,HI318,HI-44,-0.686422686,1,0.431194305,49.56880569,49.6,0,0,5.334,0.252,0.322222222,1,1,0.5401,2,0,53.50389481,0,14655,0,38651,10.56232793,10600,9.268703615,21542,9.977806217,0,0,4750,8.466110401,3610,8.191740021,0.950216344,40676,10.61339352,M
1355,"LUKE, SYLVIA",Democrat,state:lower,HI,30105,1998-10-25,Individual,VT,FALSE,cand57419,1998,HI1998,HI3355,HI-26,-0.924516316,0,-6.262882233,56.26288223,56.3,NA,0,8.734,0.252,0.218390805,0,1,0.5693,2,1,NA,NA,NA,0,30105,10.31244655,3175,8.063377822,13125,9.482350275,0,0,1350,7.208600338,728.65,6.592564967,1,30105,10.31244655,F
1356,"LUKE, SYLVIA",Democrat,state:lower,HI,58490,2004-07-28,Self-Funded,IA,FALSE,cand57419,2004,HI2004,HI3355,HI-26,-0.924516316,0,-14.64803314,64.64803314,64.6,NA,0,9.66,0.252,0.322222222,1,1,0.5401,2,1,61.5108757,1,40048,1,58490,10.97661108,14779,9.601030195,29575,10.2947185,0,0,12379.47,9.42387551,2310,7.74543561,0.525677206,111266,11.61967901,F
1357,"BROWER, TOM",Democrat,state:lower,HI,27545,2006-03-28,Individual,NY,FALSE,cand57420,2006,HI2006,HI3357,HI-23,-0.971753119,1,2.237541199,47.7624588,47.8,0,0,4.715,0.252,0.304347826,1,1,0.5401,2,1,39.0366745,0,51322,0,27545,10.22357631,4350,8.378160983,9160,9.122710622,0,0,4150,8.331104548,200,5.303304908,0.366070835,75245,11.22850474,M
1358,"BROWER, TOM",Democrat,state:lower,HI,21775,2008-12-15,PAC,FL,FALSE,cand57420,2008,HI2008,HI3357,HI-23,-0.971753119,1,6.847698212,43.15230179,43.2,NA,0,6.776,0.252,0.364864865,1,1,0.7185,2,1,52.2375412,1,78153,0,21775,9.988517802,6300,8.74846363,10400,9.249657234,0,0,4100,8.318986125,1700,7.438971592,1,21775,9.988517802,M
1359,"INOUYE, LORRAINE",Democrat,state:upper,HI,15625,1998-02-14,Individual,MA,FALSE,cand57421,1998,HI1998,HI3359,HI-1,-0.67927544,0,-6.179302216,56.17930222,56.2,NA,0,16.62,0.252,0.235294118,0,0,0.5693,2,1,NA,NA,NA,0,15625,9.656627475,1800,7.496097345,7558,8.930494185,0,0,700,6.552507887,150,5.017279837,1,15625,9.656627475,F
1360,"SAMPLE, BILL",Republican,state:lower,AR,34830,2004-05-17,Individual,CT,TRUE,cand5750,2004,AR2004,AR4250,AR-30,0.413671879,1,9.294921875,40.70507813,40.7,NA,1,13.19,0.104,0.173611111,1,1,0.4455,2,1,33.69470596,0,73935,0,34830,10.45823436,4630,8.440528106,29650,10.29725113,250,5.525452939,4405,8.390722527,425,6.054439346,0.63520143,54833,10.91204748,M
1361,"AWANA, KAREN LEINANI",Republican,state:lower,HI,2975,2006-10-28,Individual,WI,TRUE,cand57643,2006,HI2006,HI4768,HI-44,-0.294675156,0,-2.650428772,52.65042877,52.7,NA,1,4.188,0.252,0.304347826,1,1,0.5401,2,1,50.43119431,1,73261,0,2975,7.997999318,0,0,2750,7.919719761,0,0,0,0,10,2.397895273,1,2975,7.997999318,F
1362,"CALDWELL, KIRK",Democrat,state:lower,HI,73803,2004-11-04,Individual,MI,FALSE,cand57648,2004,HI2004,HI4774,HI-24,-0.855452079,1,12.0669632,37.933036800000004,37.9,NA,0,10.334,0.252,0.322222222,1,1,0.5401,2,1,59.43562698,0,53724,0,73803,11.20915466,17520,9.77115544,32219,10.38034266,0,0,15489.47,9.647980275,4620,8.438366411,1,73803,11.20915466,M
1363,"SHIMABUKURO, MAILE S L",Democrat,state:lower,HI,22083,2004-05-18,Individual,RI,TRUE,cand57654,2004,HI2004,HI4782,HI-45,-0.852302791,0,-23.65339661,73.65339661,73.7,NA,0,5.124,0.252,0.322222222,1,1,0.5401,2,1,60.69025421,1,41697,1,22083,10.00256336,4615,8.437283808,12050,9.396902923,0,0,3515,8.165079259,1100,7.003974137,0.80022467,27596,10.22542611,F
1364,"SHIMABUKURO, MAILE S L",Democrat,state:lower,HI,37034,2006-04-08,Individual,OK,FALSE,cand57654,2006,HI2006,HI4782,HI-45,-0.852302791,0,-27.59356837,77.59356837,77.6,NA,0,3.981,0.252,0.304347826,1,1,0.5401,2,1,73.65339661,1,41137,1,37034,10.51959169,7826,8.965334574,19773,9.892123222,0,0,3841,8.253748343,2735,7.914252279,0.842141168,43976,10.69139931,F
1365,"SHIMABUKURO, MAILE S L",Democrat,state:lower,HI,28113,2008-03-04,Individual,CO,TRUE,cand57654,2008,HI2008,HI4782,HI-45,-0.852302791,0,-26.99253992,76.99253992,77,NA,0,5.094,0.252,0.364864865,1,1,0.7185,2,1,77.59356689,1,27596,1,28113,10.24398738,11263,9.329367078,9550,9.16440114,0,0,5100,8.537191878,6863,8.834045641,0.629179535,44682,10.70732601,F
1366,"EVANS, CINDY",Democrat,state:lower,HI,42111,2002-08-23,Party Committee,MN,FALSE,cand57658,2002,HI2002,HI4786,HI-7,-0.68195934,0,-0.95923233,50.95923233,51,0,0,6.672,0.252,0.304347826,0,1,0.5579,2,1,0,0,20178,0,42111,10.64806427,17197,9.752548377,22069,10.0019745,0,0,12631.72,9.444045552,5037.96,8.524954991,0.404505067,104105,11.55315528,F
1367,"EVANS, CINDY",Democrat,state:lower,HI,19101,2008-08-08,PAC,OH,FALSE,cand57658,2008,HI2008,HI4786,HI-7,-0.68195934,0,-17.44361877,67.44361877,67.4,NA,0,9.267,0.252,0.364864865,1,1,0.7185,2,1,61.60161209,1,61458,1,19101,9.857495969,6800,8.824824939,8050,8.993551586,0,0,6400,8.764209507,0,0,0.470850691,40567,10.61071021,F
1368,"YAMASHITA, KYLE T",Democrat,state:lower,HI,57973,2004-03-15,PAC,MA,FALSE,cand57661,2004,HI2004,HI4789,HI-12,-0.793536149,1,3.302326202,46.6976738,46.7,NA,0,9.675,0.252,0.322222222,1,1,0.5401,2,1,0,1,37150,1,57973,10.96773266,20425,9.924563878,26403,10.18127079,0,0,15525,9.650271317,3675,8.209580483,0.936649756,61894,11.03317852,M
1369,"NISHIMOTO, SCOTT Y",Democrat,state:lower,HI,58562,2002-07-17,Party Committee,MA,TRUE,cand57662,2002,HI2002,HI4790,HI-21,-0.937795247,1,4.531085968,45.46891403,45.5,NA,0,7.592,0.252,0.304347826,0,1,0.5579,2,1,0,0,32801,0,58562,10.9778413,28004,10.24013834,16175,9.691283941,0,0,7404.18,8.909935034,9350,9.143238568,0.819026041,71502,11.1774807,M
1370,"NISHIMOTO, SCOTT Y",Democrat,state:lower,HI,60955,2004-09-22,PAC,MS,FALSE,cand57662,2004,HI2004,HI4790,HI-21,-0.937795247,1,28.34387356,21.65612644,21.7,NA,0,8.538,0.252,0.322222222,1,1,0.5401,2,1,54.53108597,1,50554,0,60955,11.01789117,26875,10.19898897,14050,9.550448847,0,0,11225,9.325987796,10650,9.273409063,0.976467384,62424,11.0417051,M
1371,"PINE, KYMBERLY (MARCOS)",Republican,state:lower,HI,37888,2004-07-26,Individual,AR,FALSE,cand57663,2004,HI2004,HI4791,HI-43,0.191537364,0,-10.07440186,60.07440186,60.1,NA,1,8.333,0.252,0.322222222,1,1,0.5401,2,1,51.58717728,0,20527,0,37888,10.54238972,13776,9.530755814,9472,9.156200926,2000,7.601402335,7277.57,8.892689693,6258.1,8.741791684,0.625803148,60543,11.01110914,F
1372,"PINE, KYMBERLY (MARCOS)",Republican,state:lower,HI,51896,2008-05-27,Individual,FL,FALSE,cand57663,2008,HI2008,HI4791,HI-43,0.191537364,0,-22.7991881,72.7991881,72.8,NA,1,9.86,0.252,0.364864865,1,1,0.7185,2,1,35.60100937,1,60543,1,51896,10.85699699,21502,9.975947739,9100,9.116139577,200,5.303304908,14577.06,9.587272938,4150,8.331104548,0.584592162,88773,11.39383783,F
1373,"MAGAOAY, MICHAEL Y",Democrat,state:lower,HI,124585,2004-12-09,PAC,NM,TRUE,cand57668,2004,HI2004,HI7546,HI-46,-0.793529503,1,2.039196014,47.96080399,48,0,0,7.552,0.252,0.322222222,1,1,0.5401,2,1,52.15766144,0,32150,0,124585,11.73274349,61750,11.03086545,49360,10.80691592,0,0,42700.35,10.66198581,14725,9.597369918,0.80566621,154636,11.94882925,M
1374,"MAGAOAY, MICHAEL Y",Democrat,state:lower,HI,120600,2006-04-07,Individual,GA,FALSE,cand57668,2006,HI2006,HI7546,HI-46,-0.793529503,1,1.641342163,48.35865784,48.4,0,0,5.331,0.252,0.304347826,1,1,0.5401,2,1,52.03919601,1,146629,0,120600,11.70023456,48400,10.78727575,47985,10.77866458,0,0,36375,10.5016645,12025,9.394826252,0.838204324,143879,11.87672795,M
1375,"HAR, SHARON",Democrat,state:lower,HI,52175,2006-09-27,PAC,LA,FALSE,cand57679,2006,HI2006,HI8524,HI-40,-0.832615536,0,-2.41967392,52.41967392,52.4,0,0,7.625,0.252,0.304347826,1,1,0.5401,2,1,27.76635933,1,38423,0,52175,10.86235873,14100,9.554000996,23250,10.05410342,0,0,10525,9.261603666,3575,8.182000136,0.600956001,86820,11.37159229,F
1376,"HAR, SHARON E",Democrat,state:lower,HI,52301,2008-10-18,Individual,NY,FALSE,cand57679,2008,HI2008,HI8524,HI-40,-0.832615536,0,-18.53974784,68.53974784,68.5,NA,0,10.642,0.252,0.364864865,1,1,0.7185,2,1,52.41967392,1,75761,1,52301,10.86477077,17500,9.770013301,21413,9.971800193,0,0,15350,9.638935897,2650,7.882692206,0.736053254,71056,11.17122358,F
1377,"HANOHANO, FAYE P",Democrat,state:lower,HI,24750,2006-10-05,Individual,TN,FALSE,cand57682,2006,HI2006,HI8680,HI-4,-0.937452242,0,-4.878858347,54.87885835,54.9,NA,0,6.635,0.252,0.304347826,1,1,0.5401,3,1,56.4071846,1,51329,0,24750,10.11658077,3900,8.26898821,14350,9.571574905,0,0,3700,8.216358332,200,5.303304908,0.494960403,50004,10.81985828,F
1378,"HANOHANO, FAYE P",Democrat,state:lower,HI,22644,2008-03-17,PAC,NE,FALSE,cand57682,2008,HI2008,HI8680,HI-4,-0.937452242,0,-4.58833313,54.58833313,54.6,NA,0,9.753,0.252,0.364864865,1,1,0.7185,2,1,49.84174728,1,30860,1,22644,10.0276502,4150,8.331104548,9100,9.116139577,0,0,3950,8.28172399,1150,7.048386409,0.295810527,76549,11.24568634,F
1379,"TOKUDA, JILL",Democrat,state:upper,HI,81734,2006-07-06,Individual,WY,FALSE,cand57685,2006,HI2006,HI8828,HI-24,-0.992062974,0,-7.434368134,57.43436813,57.4,NA,0,16.417,0.252,0.285714286,1,0,0.5401,2,1,NA,NA,NA,0,81734,11.31122535,26560,10.18719925,35200,10.46882977,0,0,18235,9.811152941,8813.77,9.084184003,0.579681981,140998,11.85650098,F
1380,"BOGGESS, EFFIE LEE",Republican,state:lower,IA,18549,1998-06-22,Individual,CO,TRUE,cand57699,1998,IA1998,IA11850,IA-87,0.822290462,0,-12.42031097,62.42031097,62.4,NA,1,9.098,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,1,18549,9.828171158,9440,9.152817186,7544,8.928640371,258,5.556828062,6275,8.744488114,3190,8.068089626,0.901355751,20579,9.932026417,F
1381,"BRAUNS, BARRY",Republican,state:lower,IA,37466,1998-01-10,Individual,WY,FALSE,cand57702,1998,IA1998,IA12000,IA-47,0.958300889,1,13.52796555,36.47203445,36.5,NA,1,8.135,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,37466,10.53118913,16830,9.730977703,17396,9.764053057,1165,7.061334367,13198,9.487896348,3485,8.156510226,0.526451867,71167,11.17278451,M
1382,"NELSON, BEVERLY J",Republican,state:lower,IA,37877,1998-11-09,Individual,PA,TRUE,cand57713,1998,IA1998,IA137410,IA-64,0.907369801,0,-4.74199295,54.74199295,54.7,NA,1,9.806,0.164,0.214285714,1,1,0.5026,2,0,NA,NA,NA,1,37877,10.54209935,8210,9.013229998,17200,9.7527228010000009,11558,9.355219633,5754,8.657824321,2725,7.910590612,0.492420697,76920,11.2505212,F
1383,"REYNOLDS-KNIGHT, REBECCA",Democrat,state:lower,IA,39707,1998-10-25,Individual,AK,FALSE,cand57716,1998,IA1998,IA137935,IA-94,-1.115766617,0,-2.87663269,52.87663269,52.9,NA,0,10.481,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,1,39707,10.58928277,16195,9.692519577,14600,9.588845299,5225,8.561401446,8645,9.064852065,7460,8.917444732,0.427858713,92804,11.43824502,F
1384,"HANSEN, BRAD",Republican,state:lower,IA,24907,1998-04-24,Party Committee,MT,FALSE,cand57812,1998,IA1998,IA14700,IA-83,0.462563891,1,7.928119659,42.07188034,42.1,NA,1,6.149,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,24907,10.12290417,10020,9.21243817,14525,9.583695426,300,5.707110265,8745,9.076351732,700,6.552507887,1,24907,10.12290417,M
1385,"HOSCH, JULIE",Republican,state:upper,IA,136653,2002-10-16,PAC,MT,FALSE,cand57824,2002,IA2002,IA15165,IA-16,0.997430556,0,-1.169807434,51.16980743,51.2,0,1,21.542,0.164,0.17721519,0,0,0.4854,2,0,0,0,170999,0,136653,11.82520015,20617,9.93391976,30764,10.33413296,79614,11.2849578,17915.76,9.793491867,667,6.504288174,0.414083688,330013,12.70688733,F
1386,"BOETTGER, NANCY",Republican,state:upper,IA,23756,2002-04-27,PAC,WI,TRUE,cand57834,2002,IA2002,IA1577,IA-29,0.505706926,0,-11.27697754,61.27697754,61.3,NA,1,21.269,0.164,0.17721519,0,0,0.4854,2,1,60.60983658,0,112889,0,23756,10.07559041,4840,8.48487659,17300,9.758519582,580,6.364750757,3200,8.07121854,915,6.820016365,1,23756,10.07559041,F
1387,"DRAKE, JACK",Republican,state:lower,IA,28888,1998-12-04,PAC,SC,FALSE,cand57851,1998,IA1998,IA1595,IA-81,0.596450583,1,15.38708247,34.61291753,34.6,NA,1,9.352,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,28888,10.27118156,11055,9.310728546,16625,9.718723014,0,0,8060,8.994792897,3065,8.028129059,0.624956732,46224,10.74125442,M
1388,"GREINER, SANDRA H",Republican,state:lower,IA,55590,2004-04-06,Individual,IL,FALSE,cand57853,2004,IA2004,IA1598,IA-89,0.914422988,0,-6.098735809,56.09873581,56.1,NA,1,14.544,0.164,0.206060606,0,1,0.4923,2,1,38.48525238,1,30684,1,55590,10.92575861,12325,9.419466132,23798,10.07739884,16967,9.739084496,10890,9.295692039,775,6.65415252,0.762697912,72886,11.19665186,F
1389,"HUSEMAN, DAN",Republican,state:lower,IA,12381,2008-12-08,Individual,NC,TRUE,cand57859,2008,IA2008,IA1602,IA-53,0.703280391,1,8.334472656,41.66552734,41.7,NA,1,14.626,0.164,0.252941176,0,1,0.5393,2,1,0,0,13450,0,12381,9.423918318,1425,7.262628601,10756,9.283311984,200,5.303304908,1050,6.957497371,375,5.929589143,1,12381,9.423918318,M
1390,"MERTZ, DOLORES M",Democrat,state:lower,IA,13960,1998-03-13,Self-Funded,NE,FALSE,cand57864,1998,IA1998,IA1609,IA-15,0.049188954,0,-14.14085388,64.14085388,64.1,NA,0,9.911,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,1,13960,9.543951376,5770,8.660600655,7600,8.936035097,0,0,5245,8.56522116,975,6.883462586,1,13960,9.543951376,F
1391,"MERTZ, DOLORES M",Democrat,state:lower,IA,31292,2002-02-07,Individual,NC,FALSE,cand57864,2002,IA2002,IA1609,IA-8,0.049188954,0,-17.39265699,67.39265699,67.4,NA,0,11.249,0.164,0.266304348,0,1,0.4854,2,1,57.79496002,1,83854,0,31292,10.35111775,11194,9.323222529,20020,9.904537002,150,5.017279837,9217.64,9.1289828,1721.08,7.451288142,1,31292,10.35111775,F
1392,"RANTS, CHRISTOPHER",Republican,state:lower,IA,537375,2004-03-10,Individual,CO,FALSE,cand57866,2004,IA2004,IA1611,IA-54,0.68847628,1,8.321842194,41.67815781,41.7,NA,1,13.777,0.164,0.206060606,0,1,0.4923,2,1,0,0,270978,0,537375,13.19445145,240430,12.39018843,277435,12.53334555,1560,7.353081921,209765,12.2537479,31015,10.34225848,1,537375,13.19445145,M
1393,"MAY, DENNIS",Democrat,state:lower,IA,11974,1998-12-12,PAC,LA,FALSE,cand57875,1998,IA1998,IA16783,IA-20,-0.145385675,1,13.6126709,36.3873291,36.4,NA,0,9.976,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,11974,9.390492911,1290,7.163172391,10300,9.239996257,100,4.615120517,965,6.873163834,325,5.786897381,0.652036593,18364,9.818147505,M
1394,"STEVENS, GREG",Democrat,state:lower,IA,142905,2002-03-13,Individual,OH,FALSE,cand57905,2002,IA2002,IA19616,IA-6,-0.87555183,1,0.300919965,49.69908004,49.7,0,0,10.813,0.164,0.266304348,0,1,0.4854,2,0,0,0,13671,0,142905,11.86993535,21491,9.975436052,28000,10.2399955,86319,11.3658166,15826,9.669472621,5950,8.691314552,0.573885701,249013,12.42526038,M
1395,"FREVERT, MARCELLA R",Democrat,state:lower,IA,33591,1998-04-27,PAC,GA,FALSE,cand57921,1998,IA1998,IA2654,IA-8,-0.519715838,0,-7.879047394,57.87904739,57.9,NA,0,9.392,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,1,33591,10.42201345,15852,9.671114036,13475,9.508665605,1090,6.994849986,10133,9.223651386,5692,8.646992629,0.400589119,83854,11.33683247,F
1396,"RAYHONS, HENRY V",Republican,state:lower,IA,19355,2006-07-02,PAC,WA,TRUE,cand57922,2006,IA2006,IA2655,IA-11,0.765996191,1,7.484741211,42.51525879,42.5,NA,1,10.321,0.164,0.264516129,0,1,0.4923,2,1,0,0,9579,0,19355,9.870706063,5888,8.680841483,11875,9.382274836,881,6.782192056,5845.65,8.673624127,462,6.137727054,0.965962969,20037,9.905335843,M
1397,"RAYHONS, HENRY V",Republican,state:lower,IA,26172,2008-06-01,Individual,HI,FALSE,cand57922,2008,IA2008,IA2655,IA-11,0.765996191,1,7.292308807,42.70769119,42.7,NA,1,14.625,0.164,0.252941176,0,1,0.5393,2,1,42.51525879,1,26931,0,26172,10.17244542,7107,8.868976189,17727,9.78290059,1138,7.037905963,6782.21,8.82220572,200,5.303304908,1,26172,10.17244542,M
1398,"BUKTA, POLLY",Democrat,state:lower,IA,50415,2006-10-23,Individual,NJ,FALSE,cand57926,2006,IA2006,IA2662,IA-26,-0.730615307,0,-10.62862778,60.62862778,60.6,NA,0,9.131,0.164,0.264516129,0,1,0.4923,2,1,100,1,26336,1,50415,10.82804403,14635,9.591239526,24650,10.11257275,139,4.941642423,11019.52,9.307514269,4290.24,8.364331014,1,50415,10.82804403,F
1399,"HUSER, GERI D",Democrat,state:lower,IA,104105,1998-10-27,PAC,NY,TRUE,cand57928,1998,IA1998,IA2666,IA-66,-0.326605643,0,-6.179958344,56.17995834,56.2,NA,0,12.403,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,1,104105,11.55315528,73175,11.20062278,27565,10.22433841,0,0,56629,10.94429416,10000,9.210440367,1,104105,11.55315528,F
1400,"HORBACH, LANCE J",Republican,state:lower,IA,67777,2006-06-26,PAC,LA,FALSE,cand57935,2006,IA2006,IA3366,IA-40,0.746256392,1,5.581249237,44.41875076,44.4,NA,1,11.243,0.164,0.264516129,0,1,0.4923,2,1,33.32653046,0,77712,0,67777,11.12397818,10280,9.238052811,39450,10.58281467,17722,9.78261851,8390,9.034914982,2190,7.69211334,0.887633092,76357,11.24317499,M
1401,"KETTERING, STEVE",Republican,state:lower,IA,4075,1998-11-10,PAC,CO,FALSE,cand57936,1998,IA1998,IA3367,IA-11,0.438465229,1,3.429756165,46.57024384,46.6,NA,1,9.403,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,4075,8.312626026,300,5.707110265,3600,8.188966864,175,5.170483995,300,5.707110265,0,0,1,4075,8.312626026,M
1402,"RAECKER, SCOTT",Republican,state:lower,IA,47370,2008-01-11,Individual,PA,FALSE,cand57945,2008,IA2008,IA3376,IA-63,0.715446235,1,10.83927536,39.16072464,39.2,NA,1,18.516,0.164,0.252941176,0,1,0.5393,2,1,0,0,116745,0,47370,10.7657444,20364,9.92157302,26531,10.18610683,0,0,14489.5,9.581248541,6299,8.748304912,0.95706637,49495,10.80962693,M
1403,"RAECKER, SCOTT",Republican,state:lower,IA,29226,1998-10-13,Individual,NC,FALSE,cand57945,1998,IA1998,IA3376,IA-76,0.715446235,1,5.718349457,44.28165054,44.3,NA,1,14.06,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,29226,10.282814,18970,9.850666776,8600,9.059633755,1606,7.382124366,13985,9.545812108,5035,8.524367395,0.823290797,35499,10.47725981,M
1404,"CORMACK, MIKE",Republican,state:lower,IA,45348,1998-10-15,PAC,ME,FALSE,cand57957,1998,IA1998,IA42377,IA-13,0.699957213,1,9.560283661,40.43971634,40.4,NA,1,8.551,0.164,0.214285714,1,1,0.5026,2,1,NA,NA,NA,0,45348,10.72212135,5050,8.527341522,15450,9.645429005,24000,10.08585078,4010,8.296795866,875,6.775366091,0.576887849,78608,11.27222875,M
1405,"POWERS, DAVID (BUBBA)",Democrat,state:lower,AR,29225,2006-03-07,Individual,CT,FALSE,cand5832,2006,AR2006,AR8252,AR-3,-0.232759093,1,27.66757817,22.33242183,22.3,NA,0,5.848,0.104,0.234042553,1,1,0.4455,2,1,NA,NA,NA,0,29225,10.28277979,450,6.11146734,21150,9.959442465,3625,8.195885391,2350,7.762596049,100,4.615120517,0.938955823,31125,10.34576663,M
