"county_fips","year","unemployment_rate","median_income","gini_index","poverty_rate","pop_density","urban_rural","percent_white","percent_black","percent_hispanic"
"27937",2016,5.2,44163,0.38,23.7,77.8,"Urban",82,58.5,67.1
"43573",2017,2.3,63164,0.41,28.4,254.4,"Urban",33,9.5,8.7
"58596",2013,7,71536,0.5,18.8,325.4,"Urban",67.9,3,55.1
"58020",2016,8,54139,0.32,22.7,1010.8,"Suburban",34.6,48.5,18.2
"23483",2011,11,51462,0.48,9.2,102,"Rural",73.3,47.4,46.6
"44275",2014,2.2,63901,0.5,7.1,335.8,"Suburban",62,37.6,59.6
"59416",2014,4,45063,0.38,18.7,35.9,"Rural",28.5,6,45.4
"36191",2018,4.2,55230,0.35,5.1,656.1,"Urban",37.5,24.9,9.8
"33462",2020,14.4,49716,0.29,7.4,237,"Suburban",28.2,20.7,37.3
"50110",2020,5.2,58194,0.5,9.3,44.9,"Suburban",77.4,56.7,11.8
"30953",2020,7,57302,0.55,10.4,148.4,"Urban",48.2,52.6,36.6
"48423",2016,5.7,55224,0.53,10.7,110.2,"Suburban",61.1,45.6,52.3
"39432",2018,3,39216,0.48,25.8,296.5,"Urban",83.9,36.5,18.5
"58596",2019,11.5,57862,0.32,16.5,319.1,"Urban",24.7,21.6,59.3
"42853",2017,11.1,51446,0.31,22.2,118.4,"Urban",63.8,59.3,61.8
"30056",2018,10.4,57996,0.52,5.2,115.2,"Rural",52.5,47.7,38.7
"22949",2020,9.1,48138,0.3,28.4,218,"Urban",58.9,30.5,26.2
"18893",2014,12.7,46012,0.48,9.1,106.9,"Rural",37.6,41.2,55.7
"31389",2014,3,45770,0.53,15.7,66.8,"Rural",65.5,6.9,58.2
"12128",2011,4.4,58469,0.41,10.2,40.7,"Urban",46.6,56.3,32.5
"45283",2018,12.4,46436,0.37,18.4,202,"Urban",78.9,1.5,48.4
"23483",2013,4.8,52144,0.33,20.4,531.2,"Urban",52.2,52.7,60.7
"37065",2012,11.4,50652,0.39,19,149.3,"Rural",21.8,12.4,10.3
"32258",2012,8.5,44031,0.42,9.6,67.1,"Suburban",74.1,53.8,57.2
"39485",2020,8,52464,0.29,10.2,98.2,"Suburban",55.8,25.7,6.9
"54161",2010,8.5,76276,0.34,14.3,164.1,"Urban",51.7,38,27.6
"30885",2019,5.3,50150,0.42,16.7,276,"Rural",71.8,59.8,19.1
"45067",2010,12.5,57340,0.54,28.9,112,"Rural",22.8,3.3,55.2
"23298",2016,6,71746,0.35,29.6,333.5,"Urban",32.5,47,48.3
"44447",2017,10.8,34706,0.4,14.5,779.1,"Rural",70.7,40.8,30.7
"47317",2017,11.6,55765,0.39,20.7,2352.1,"Suburban",78.3,40,59.6
"44705",2019,11,58291,0.33,22.1,65.3,"Suburban",77.7,4.4,6.2
"50914",2017,8.4,47533,0.53,10.1,113.9,"Suburban",43.6,42.2,28.1
"32818",2020,6.9,63135,0.28,22.8,11.6,"Urban",63.5,57.5,69.8
"15180",2010,6.8,56455,0.5,18.3,250.4,"Rural",49.9,44.9,14.7
"36056",2010,5.4,42099,0.31,7.6,81.6,"Suburban",58.2,46.1,28.6
"57896",2016,7.6,41189,0.31,7.3,228.4,"Rural",53.4,19.2,41.6
"37770",2020,13.2,57995,0.38,9.9,1618.4,"Suburban",81.4,19,40.2
"50999",2020,6.4,33274,0.5,29.3,1296.1,"Suburban",21.6,8.4,58.2
"52050",2013,12.6,54172,0.48,26.3,696.9,"Suburban",76.7,31.8,55.8
"57378",2019,4.7,65655,0.55,10,343,"Urban",25.6,23.5,31.2
"54368",2012,3.9,47839,0.42,17.9,39.9,"Rural",70.3,11.1,32.7
"49716",2015,14.2,45428,0.44,12.6,1195.9,"Rural",69.9,44.6,21.3
"53892",2014,9.3,51227,0.48,18.7,545.6,"Suburban",84.8,37.1,30.4
"43094",2010,2.5,61683,0.32,14.8,108.9,"Urban",30.3,25.4,42
"53212",2013,6.3,40949,0.33,7.5,65.9,"Rural",80.9,13.3,58.1
"37226",2020,12,48235,0.43,8.7,114.7,"Urban",53.2,41.9,41.3
"57378",2014,4,50542,0.35,26.4,257.5,"Urban",28.5,11,59.7
"46616",2016,8.9,45057,0.31,6.4,156.1,"Suburban",56.1,19.7,68.2
"57218",2016,5,54783,0.5,18.6,271,"Rural",71.5,12.7,31.6
"11621",2017,2.2,39582,0.37,29.4,204.1,"Suburban",30.9,30.3,58.8
"42033",2014,12.4,59628,0.35,22.1,700.6,"Suburban",76.3,47.4,57.1
"11430",2020,10.5,48323,0.4,21.8,32.9,"Rural",85.4,19.6,25.5
"42137",2012,11.4,51126,0.34,21.1,20.2,"Suburban",84.5,13.7,33.1
"36482",2015,5.7,57277,0.52,29.3,359.6,"Suburban",44.9,50.1,12.2
"28966",2017,10.8,52601,0.4,9.8,670.7,"Suburban",79.1,1.4,4.9
"26828",2017,7.1,33637,0.4,28.6,260,"Urban",58.6,33.2,45.1
"17419",2012,9.9,69374,0.53,25.6,186,"Suburban",44.5,38.2,23.4
"37029",2016,3,47997,0.49,5.4,200.7,"Suburban",39.7,13.9,30
"50914",2010,14,42244,0.33,19.6,572.8,"Urban",33.9,36.9,68.4
"38977",2012,2.4,53275,0.5,27,373.9,"Suburban",67.4,41,7.9
"18617",2014,12.7,74562,0.29,19.3,253.6,"Urban",86.6,8.7,28.8
"11363",2016,9.1,54647,0.48,7.6,234.6,"Rural",21.5,32.3,7.7
"43292",2017,14.6,49684,0.29,17,313.9,"Rural",67.9,5.7,2.2
"54441",2018,5.2,56559,0.31,25.4,545.4,"Urban",51.4,15.1,18.7
"44136",2016,4.5,55622,0.4,14,124.3,"Suburban",69.2,21.1,52.2
"29698",2013,6.2,69217,0.42,11.5,141.4,"Urban",20.9,33.9,34.7
"25192",2013,3.7,47305,0.3,7.5,130.1,"Urban",50.7,21.7,31.7
"26860",2019,11.8,58323,0.29,22.2,87.1,"Suburban",41.1,4.1,35.5
"51681",2014,11.6,49567,0.53,9.4,923.5,"Urban",67.3,1.8,28.4
"14428",2013,12.5,53623,0.38,12.1,657.9,"Suburban",57.7,25.7,62.2
"53935",2019,3.4,42044,0.39,12.3,146.2,"Suburban",44,56.2,48.9
"17105",2010,13.4,56991,0.52,16,321.4,"Suburban",25,33,19.7
"39139",2014,5.3,56659,0.37,14.9,411.8,"Suburban",71.1,17.2,32.8
"49583",2010,4.4,46782,0.48,8.4,137.1,"Urban",34.5,17.9,26.5
"42229",2019,8.8,54532,0.47,27.2,73.8,"Suburban",37.9,15.3,34.4
"58596",2017,12.9,55922,0.45,12.4,130.9,"Urban",61.8,29.2,65.2
"20959",2018,5.6,33598,0.35,21.4,764.9,"Urban",89.4,12.3,15.4
"16673",2012,9.9,51732,0.3,5.3,44,"Urban",37.6,36.2,27.7
"43094",2011,2.8,54192,0.28,24.5,65.7,"Suburban",62.9,41.4,27.4
"47504",2020,4.8,41836,0.45,25.2,66.1,"Suburban",78,21.5,23.4
"53935",2018,2.9,61728,0.47,17.6,276.1,"Suburban",82.5,50.9,41.1
"10771",2017,10.1,52493,0.51,10.3,286.8,"Urban",32,32.7,15.8
"46616",2012,8.9,55058,0.33,18.1,924,"Suburban",70.3,35.5,25.2
"45566",2018,13.3,43852,0.54,26.1,68.6,"Rural",71.8,9.2,11.2
"53183",2015,8.4,46838,0.43,24.1,48,"Suburban",54.8,34.3,62.3
"17979",2016,12.9,54893,0.51,14.4,155.3,"Rural",35.3,28.9,38.5
"39958",2020,4.7,54553,0.55,15.3,108.7,"Rural",66.1,25.4,34.9
"38761",2014,6.4,47775,0.47,25.2,156.5,"Urban",22.8,7.7,32.6
"49675",2013,9.7,45479,0.32,29.6,126.6,"Suburban",45.4,52.1,61.2
"12449",2012,10.9,61130,0.54,17.5,76.5,"Suburban",89.6,6.5,63.7
"23783",2019,14.2,64701,0.33,9.6,74.8,"Urban",39.8,26.4,43.3
"54774",2016,8.9,57179,0.42,11.6,723.4,"Urban",71.9,35.9,5.3
"33607",2015,11.5,55803,0.31,27.1,44.4,"Suburban",57.2,36.9,31.5
"41012",2017,5.4,57654,0.38,10.6,3962.7,"Urban",60,17.3,4.9
"31610",2020,10.9,57193,0.45,24.4,1422.7,"Rural",20.6,40.3,52.2
"16691",2015,6.8,45071,0.45,26.4,599.8,"Suburban",21.7,58.9,63.1
"35401",2015,4.2,60149,0.36,20.8,158.3,"Urban",65,51.9,65.9
"35401",2016,14.7,51437,0.31,12.5,55,"Urban",50.7,19.6,17.1
"30885",2017,9,46874,0.54,28.2,261.3,"Rural",75.5,14.5,65.2
"18560",2011,11.4,36529,0.47,29.7,260.1,"Urban",56.4,20.8,62.9
"58323",2020,3,38208,0.49,24.9,94.6,"Urban",70.4,8.9,69.1
"52367",2020,14.3,56952,0.47,29,308.7,"Suburban",52.9,1.5,66.9
"48512",2017,14.4,51095,0.53,20.9,53.5,"Urban",23.8,47.9,16.5
"54441",2018,9,57722,0.45,12.7,390.1,"Urban",71.4,6.3,55.3
"18560",2019,2.9,45799,0.32,13,63.9,"Urban",59.9,17.2,12
"48423",2012,14.4,33396,0.43,21.3,84.8,"Urban",34.2,48.5,28.8
"42608",2018,10.2,40473,0.31,23.5,612.1,"Rural",39,59.9,66.3
"20959",2011,6.8,59523,0.35,16,154.9,"Rural",63.7,28.6,67.7
"48423",2010,8.9,40100,0.49,21.5,65.6,"Rural",33.7,16.2,65.6
"16351",2014,12.2,61690,0.32,15.7,84.8,"Rural",23.1,28.6,8.4
"42194",2011,10,34040,0.54,19.3,141,"Urban",54.9,6.8,9.1
"12448",2014,5.4,67482,0.33,26.7,136.7,"Rural",73.9,10.4,21.5
"47294",2010,12.4,43463,0.4,24.5,778.7,"Urban",72.7,13.1,48.5
"22941",2014,3.3,54199,0.49,24.8,607.3,"Suburban",81.8,2.1,51.2
"25489",2011,3.1,51199,0.33,16.6,458.6,"Suburban",30.1,25.8,6.8
"31389",2012,11.4,59233,0.41,7.7,214,"Rural",43.1,35.1,61.2
"34619",2014,7,50802,0.49,20.5,507,"Rural",60.2,1.6,59.8
"10771",2010,3.5,46930,0.47,15.5,62.8,"Urban",67.1,46.9,9.4
"42678",2018,8.8,53126,0.54,24.4,100,"Urban",88.8,19.5,69.2
"11621",2016,4.7,49440,0.35,7.7,224.2,"Urban",28.3,35.8,53.7
"46996",2013,14.5,49311,0.45,16.3,437.7,"Rural",40.8,13.2,35.9
"24878",2010,7.3,44733,0.39,5.9,40.4,"Suburban",68.2,42.7,23.6
"46616",2019,6.2,64502,0.47,24,588.5,"Urban",59,3,34.8
"52745",2014,8.8,40855,0.41,24.6,62.7,"Rural",85.7,55.2,51.7
"27937",2012,9.4,50643,0.48,22.4,163.1,"Rural",27.4,18,5.3
"49583",2013,3.9,48071,0.39,8,834,"Rural",60.2,53.1,67.9
"18003",2013,4.7,47547,0.33,9.3,111.2,"Urban",41.5,19.3,20.7
"38745",2012,11.2,67068,0.53,19.8,1113.8,"Suburban",71.6,56.8,59
"38761",2015,6.5,55741,0.47,5.6,82.9,"Suburban",37.5,31.6,23.2
"29041",2013,11.8,52230,0.53,15,36.6,"Suburban",23.4,39.4,2.8
"12816",2019,10.2,50770,0.41,23.6,354.2,"Urban",57.7,5.3,42.8
"48273",2013,6.8,57360,0.54,14.4,130.7,"Suburban",58.4,27.9,51.3
"10224",2014,9.2,60223,0.35,14,332.2,"Suburban",74.4,17.6,50.4
"39958",2020,3,48153,0.51,8.3,180.8,"Suburban",83.7,22,66.1
"49846",2014,4.9,46132,0.49,18.8,46.9,"Suburban",34.5,43.6,17.3
"33342",2020,7.8,41077,0.45,26.5,451.7,"Suburban",80.7,44.3,17.6
"30953",2011,3,59873,0.28,9.1,311.7,"Urban",85.6,56.4,35.5
"24703",2018,8.5,59957,0.46,28.7,630.6,"Suburban",27.8,40.9,48.7
"50914",2010,2.2,59646,0.41,10.6,208.9,"Suburban",45.7,46,47.7
"45067",2019,5.7,56090,0.37,24.4,87.6,"Urban",74.8,12.1,50.8
"29134",2019,13.4,45593,0.35,11,133.2,"Urban",49.6,38.7,67.7
"50550",2015,3.3,49954,0.34,20.6,665.5,"Rural",44.7,1.4,68.8
"16673",2015,5.9,50952,0.28,26.7,83.4,"Urban",43.8,35.5,46.4
"49710",2015,3.4,38600,0.55,17.9,459.4,"Urban",32.8,33.7,7.3
"20733",2013,14.7,48515,0.31,9,131.7,"Suburban",75.8,37.2,30.8
"38337",2017,8.8,58095,0.49,24.8,381.3,"Suburban",25.9,46.5,7.7
"34143",2020,4.7,42497,0.52,28.7,173.6,"Rural",66,52.1,26.8
"34217",2016,10.1,54500,0.35,5.3,25.2,"Urban",78.5,55.9,13.4
"33805",2012,5.8,52001,0.39,17.2,316.7,"Rural",83.4,4.3,67.6
"36910",2010,14.1,54177,0.46,29.1,782.2,"Suburban",79.7,3.4,66.6
"29236",2012,3,47352,0.33,5.3,256.3,"Urban",71,1.2,25
"52050",2018,5.9,49406,0.53,9.8,301.6,"Urban",26.2,19.3,42.1
"10771",2019,13.6,55719,0.39,19.7,146.9,"Rural",76.2,47.6,58.6
"47606",2014,3.9,61386,0.4,6,141.5,"Suburban",39.5,56.3,20.5
"51507",2016,8.2,56757,0.3,23,234.3,"Urban",56.5,28.8,32.2
"45283",2019,9,59129,0.54,11.9,229.6,"Urban",40.9,26.5,3.4
"37065",2018,9.1,40802,0.34,28.6,215,"Rural",28.6,26.8,35.5
"53872",2016,13.6,52014,0.48,16.9,89.9,"Urban",31.5,29.4,23.5
"26320",2018,8.3,43566,0.41,28.4,109,"Urban",60.4,23.7,37.4
"24297",2019,2.9,33979,0.39,21.6,156.4,"Rural",64.2,54.2,4.5
"36910",2014,2.5,44739,0.36,24.2,217.7,"Suburban",36.9,50.4,62.9
"49846",2015,5.9,56010,0.49,16.2,635.1,"Rural",54.2,5.5,14.2
"26320",2016,13,45936,0.48,29.3,767.7,"Urban",68.7,58,32.6
"21273",2010,4.8,53167,0.36,13.9,39,"Rural",83,36,20.2
"33829",2011,5,59271,0.34,22.3,801.5,"Suburban",59.8,45.3,67
"20733",2013,3.6,59033,0.41,23.7,85.8,"Suburban",53.5,4.8,52
"28834",2019,3.1,44829,0.42,5.4,99.8,"Urban",65.9,6.8,64.7
"35605",2010,6.2,42574,0.35,23.4,252.2,"Urban",32.8,37.1,36.7
"35973",2012,9.7,57994,0.32,17.5,192.7,"Suburban",41.3,24.8,4.6
"55289",2015,14.8,47300,0.33,26,379.7,"Urban",57.8,56.2,51.9
"39003",2013,14.5,44161,0.54,5.9,236.6,"Rural",87.9,39.4,49.6
"23783",2013,2.2,49799,0.42,10.1,516.2,"Suburban",69.9,3.3,52.5
"36843",2017,13.6,50077,0.52,24.3,219.1,"Urban",84.3,7,62.6
"48273",2015,4.6,55615,0.37,22.5,1063.6,"Urban",39.2,31.9,42.6
"38761",2014,11.8,38543,0.34,28.9,567.1,"Rural",65.2,10,19.8
"41694",2015,13.8,62839,0.49,29.6,48.7,"Suburban",39.6,43.5,45.7
"57668",2012,9.8,39302,0.44,14.3,146.3,"Rural",42.9,6.6,35.1
"34619",2016,7.1,47422,0.3,26.2,43.1,"Suburban",50.3,26.7,3.1
"52745",2017,14,67841,0.28,19.6,884.4,"Suburban",81.7,51.7,7.4
"48866",2012,10.6,59167,0.3,25,99.4,"Rural",74,50.3,5.2
"43297",2020,11.7,39122,0.44,7.9,1913.6,"Urban",58.3,47.9,35.2
"58323",2019,11.7,48374,0.45,22,47.6,"Urban",76.1,34.3,12.3
"38977",2018,12.1,57728,0.37,13.6,84.5,"Suburban",49.3,58,49.6
"43292",2016,8.4,51086,0.37,24.7,409.1,"Suburban",46.7,37.9,52.4
"11621",2013,8.6,55647,0.34,27.2,743.1,"Rural",60.4,9.2,55.3
"48424",2011,7,45509,0.51,24.4,699.4,"Urban",21.3,13.4,55.8
"33342",2020,7,49426,0.3,23.8,46.9,"Urban",25.2,4.8,5.3
"54368",2016,7.2,37484,0.42,17.1,74.4,"Rural",23.2,25.2,8
"53183",2015,7,60819,0.34,29.4,131.6,"Urban",86.7,20.8,23.9
"33032",2016,4.3,58064,0.29,11.1,206.9,"Urban",50.4,58.5,23.6
"44105",2012,7.1,53930,0.38,23.3,104.3,"Rural",49.7,27,52.8
"17979",2010,8.4,56357,0.42,15.5,249.1,"Urban",42.1,33.2,25
"45714",2020,4.7,64442,0.35,26.8,165.6,"Rural",86.3,34.8,56
"47351",2011,14.4,52889,0.46,9.7,190.7,"Rural",66.4,4,63.1
"28785",2012,11.4,61499,0.43,11.1,1256.4,"Suburban",62,7.8,63.5
"28834",2012,8,50813,0.39,29.9,185.9,"Urban",29.1,21.6,63.7
"14428",2010,9,37458,0.41,27.2,65.6,"Urban",41.4,57.8,53
"33342",2014,2.5,52790,0.51,14.5,150.5,"Rural",46.2,10.7,34.3
"35910",2012,2.6,46652,0.47,9.2,312.1,"Urban",74,19.2,52
"29373",2016,12.8,39787,0.45,12.5,26.7,"Urban",75.1,53.7,64.3
"54817",2018,4,31422,0.51,6.7,465.8,"Rural",75.4,35.4,53.7
"38573",2014,11.3,43462,0.42,14.1,392.2,"Suburban",77.8,19.7,55.6
"10224",2017,3,42210,0.52,20.1,322.6,"Suburban",65.6,58.7,25.9
"34143",2015,14.3,50323,0.33,5.4,57.1,"Urban",78,53.7,27.3
"53506",2017,7.9,56322,0.34,26.9,119.7,"Suburban",51.4,31.8,11.4
"52541",2010,3.1,55578,0.38,9.7,383.1,"Suburban",29.1,46.4,51.2
"41153",2012,2.2,60277,0.32,23.3,355.5,"Rural",32,4.2,11.6
"44275",2020,12.3,63534,0.39,23.7,69.5,"Suburban",30.6,32.3,36.7
"33342",2019,3.3,67405,0.39,16.1,100.9,"Suburban",44.3,29.8,25.7
"41150",2018,2.2,52855,0.53,5.5,1058.8,"Suburban",66.3,40,65
"16673",2010,9.3,46793,0.38,7.8,161.8,"Urban",50.1,48.5,64.4
"34493",2015,4.2,39301,0.4,25.1,291.5,"Rural",66.2,27.8,45.9
"57218",2012,11.8,40274,0.51,26.2,692.8,"Rural",50.6,16.8,46.8
"43094",2013,13,44951,0.43,15.6,187.7,"Urban",45,28.8,10.6
"14428",2020,9.1,62035,0.32,28.5,129.8,"Suburban",21.9,6.4,14.4
"17281",2010,11.1,52586,0.42,15.4,812.6,"Urban",80,34.9,25.6
"44447",2020,12.7,38738,0.51,20.3,505.1,"Suburban",36.1,58.8,67.3
"34493",2011,12.3,45321,0.39,26,113.5,"Rural",70.6,24.8,63.9
"42608",2013,8,55930,0.42,12.9,81.5,"Urban",45.8,1.8,48.3
"56918",2014,2.4,53165,0.34,9.4,319.6,"Urban",49.7,20.8,8.2
"39485",2019,2.9,66450,0.43,9.9,71.2,"Rural",73.3,25.7,27
"34343",2016,9.3,67791,0.5,23.5,622.1,"Rural",41.7,27.8,20.3
"59087",2018,13.4,41902,0.53,20.8,244,"Urban",37.5,4.4,42
"38665",2014,8.6,58997,0.31,18.4,336.4,"Suburban",60.7,55,10.8
"49846",2018,10.1,40392,0.37,23.9,110.7,"Rural",27.9,1.6,36.5
"29698",2018,11.3,46847,0.43,10.1,139.4,"Rural",56.8,25,23.9
"17583",2020,6.3,57457,0.39,12.8,32.6,"Rural",28.4,13.3,69.5
"51507",2011,14.2,61052,0.32,18.5,116.3,"Suburban",47.9,27.1,43.3
"39497",2016,9.3,61946,0.36,6.5,254.4,"Rural",47,13.3,45.3
"25192",2010,6.8,51518,0.29,9.6,10.6,"Urban",71.3,42.7,41.7
"51468",2012,6.7,58590,0.34,21.2,57.8,"Rural",75,1.1,7.5
"17983",2011,7.3,57710,0.42,14.7,186.6,"Rural",81.9,60,60.6
"16351",2013,12.6,62530,0.34,6,360.2,"Suburban",88.5,8.7,12
"21273",2019,7,58496,0.53,6.3,109.7,"Suburban",30.2,50,65.4
"24703",2011,8.6,52422,0.4,16.1,216.6,"Urban",59,5,52.3
"43292",2014,3,56315,0.42,12.5,359.2,"Urban",39.5,50.2,50.4
"50914",2018,4,51240,0.37,23.7,62.8,"Urban",80.9,25.1,56.1
"42608",2012,13.6,49853,0.42,14.8,78.7,"Suburban",60.2,37,57.4
"18344",2010,3.7,34712,0.54,6.4,137,"Rural",41.4,38.2,3.1
"20695",2020,2.4,59990,0.54,22.7,97.9,"Suburban",50.8,42.1,13
"54441",2017,6.9,54293,0.3,29.1,368.4,"Suburban",45.6,34.9,47.2
"48944",2014,3.5,51274,0.43,18.8,33.8,"Rural",89.1,40.6,42.8
"42229",2010,7,55321,0.49,18.3,78.9,"Urban",20.4,55.5,7.9
"43745",2019,4.1,66185,0.34,26.5,100,"Urban",56.9,57.6,9.6
"45566",2017,9.4,45995,0.32,15.6,21.6,"Rural",50.7,12.3,62
"34031",2013,5.8,44354,0.34,5,73.2,"Urban",61.4,10.3,3.1
"51610",2017,8.5,66984,0.29,11,19.3,"Rural",34.9,14.7,28.1
"58586",2012,14.1,60611,0.36,21.3,208.8,"Urban",88.7,59.7,5
"41134",2020,2.3,51208,0.37,16,32.7,"Urban",34.2,30.7,57.5
"44705",2013,2.6,46636,0.53,11.2,197.8,"Suburban",21.6,10.2,59.9
"48423",2020,7.6,48223,0.32,8.3,72.3,"Urban",70.5,19.3,42.2
"59524",2015,12.2,49068,0.3,6.9,206.5,"Suburban",50.5,2.8,19.9
"17979",2012,9.1,57278,0.28,17.2,212.2,"Urban",21.7,36.7,7.4
"27937",2011,13.1,54253,0.48,5.6,215.6,"Rural",67.4,5,35.1
"59591",2020,9.3,48362,0.36,17.8,73.7,"Urban",30.7,36.8,67
"32258",2016,5,49102,0.52,16.8,47.5,"Urban",78.9,43.4,4
"37226",2011,4.5,62625,0.35,12.1,154,"Suburban",30.2,17,18.4
"45283",2012,11,58939,0.43,15,336.5,"Rural",41.4,34.7,41
"57378",2019,8,57678,0.46,25,237.7,"Rural",63.6,51.1,33.4
"30056",2019,12.4,67070,0.36,10.8,721.5,"Urban",57,1.9,41.2
"23317",2020,10.4,40593,0.39,20.8,262.4,"Suburban",78.1,12.3,63.5
"30428",2014,3,40633,0.49,17.2,318.2,"Rural",74.3,5.8,34.1
"58880",2020,2.6,47501,0.43,26.1,518.4,"Suburban",41.4,2.3,61.3
"52514",2012,12,47220,0.39,25.3,197.2,"Urban",36.4,41.6,15.5
"51681",2011,11.6,56029,0.4,28.7,412.2,"Urban",64.9,56.2,57.5
"35605",2020,10.2,54024,0.37,17.4,61.8,"Rural",84.9,31.6,15.1
"53506",2012,8.2,55211,0.37,27.5,102.9,"Urban",36.1,29.3,48.5
"42853",2012,12.2,57741,0.32,16.2,195.7,"Urban",52.4,55.5,60.4
"51432",2020,4.9,48334,0.47,23.7,311.2,"Urban",50.3,29.5,51
"59416",2016,3.4,62257,0.46,19.3,434.4,"Rural",81.9,11.4,11.8
"36547",2015,7.5,52041,0.34,23.4,133.8,"Urban",53.6,5.3,45.7
"55289",2010,3.9,61250,0.32,26.4,34.7,"Suburban",57,27.2,39
"41134",2017,13.6,52785,0.38,10.6,97,"Urban",69.6,18.5,29.6
"26860",2014,7.1,52798,0.54,16.7,251,"Rural",83.9,30.6,5.8
"34734",2015,12.6,53947,0.45,7.5,47.8,"Rural",20.5,54.7,64.7
"30953",2016,5.5,51882,0.29,12.6,454.2,"Suburban",46.1,30.9,17.4
"57218",2014,2.9,48656,0.45,5.4,123.5,"Rural",46.9,6,16.1
"33342",2015,11.3,41630,0.45,28.9,76.9,"Suburban",44.6,31.9,20.9
"51681",2012,4.8,61066,0.53,28.9,166.6,"Urban",61,59.5,41.2
"36547",2018,9.2,36583,0.53,8.2,564.1,"Urban",61.3,32,32.9
"43485",2016,9.5,62564,0.44,15,148.4,"Urban",51.4,55.9,52.1
"42137",2016,8.5,52092,0.52,16.7,145.2,"Urban",55.5,28.8,24.9
"18788",2013,2.8,58751,0.52,16.2,287.5,"Suburban",43,27.7,27.4
"32170",2015,11.4,63535,0.29,12.5,35.8,"Suburban",78.9,20.3,16.6
"53872",2019,2.9,37611,0.43,25.3,714,"Rural",33.3,44.3,29.8
"18617",2013,12.1,37661,0.52,19.3,227.3,"Rural",30.4,32,28.9
"30421",2012,9.5,54120,0.46,12.9,13.8,"Suburban",88.9,24.5,69.5
"24878",2016,2.6,57249,0.37,8.6,101.5,"Rural",29.4,32,66.5
"17979",2018,7.9,55450,0.4,29.1,327.9,"Urban",46.2,49.3,17.2
"47351",2018,4.3,27339,0.43,10.8,165.4,"Urban",83.5,20.7,16
"54559",2018,12.4,58087,0.41,8.6,155.1,"Suburban",57.5,19.4,55.9
"33064",2010,10.7,61457,0.34,13.4,44.3,"Urban",31.6,17.2,64.6
"47988",2015,9.7,40682,0.42,8.6,283.9,"Suburban",33.7,57.4,27.6
"30885",2017,13.8,56572,0.42,22.8,116.2,"Suburban",37.5,58.4,5.8
"59367",2015,6.1,39110,0.47,7.4,162.7,"Urban",51.9,21.7,12.5
"10771",2019,8.9,31778,0.43,19.9,1393.1,"Suburban",31.9,42.3,32.7
"32170",2018,8.1,43511,0.35,15.1,398.2,"Rural",86.9,13.8,4.7
"49710",2019,3.4,48853,0.32,24,42.6,"Urban",80.4,42.9,59.3
"51681",2019,14.6,51010,0.43,26.8,113.3,"Urban",27.5,51.7,51.8
"48273",2012,13,49274,0.43,22.8,330.6,"Suburban",37.2,14.5,24.3
"47504",2011,9.9,54464,0.53,5.8,359.9,"Rural",56.1,2.8,15.2
"48536",2012,9.4,66171,0.32,15.3,709.3,"Urban",21.9,47,18.4
"21343",2019,5.5,57730,0.49,29.4,411.1,"Urban",69.2,12.5,65.1
"46798",2014,7.8,53397,0.33,27.1,312.9,"Suburban",87.9,19.2,58.9
"14588",2013,9,35884,0.35,17.7,7.1,"Urban",74.4,44.4,48.5
"26320",2020,5.9,59563,0.34,15,372.5,"Suburban",26.7,27,21.4
"42194",2015,11.1,66775,0.54,15.6,71.2,"Rural",51.1,24.1,25
"27937",2011,14.5,47961,0.36,29.5,71.5,"Urban",55.8,15.9,31.7
"51468",2015,2.1,55595,0.41,13.8,9.4,"Rural",86.2,6.1,43.6
"49583",2010,10,51656,0.51,23.7,767.1,"Suburban",46.6,3.6,21.1
"58880",2020,8.6,53499,0.31,21.7,527.4,"Rural",46.6,27.8,49.6
"29824",2020,12.3,50021,0.34,5.6,273.8,"Suburban",37.4,23.6,21
"44864",2011,13.4,59037,0.32,30,128.9,"Suburban",62.8,39.8,5.4
"53892",2011,7.6,60054,0.43,6.7,40.2,"Suburban",54.4,9.6,66.3
"59750",2016,14.1,46582,0.4,6.5,20,"Urban",40.9,49.2,48.5
"45336",2018,12,53193,0.52,25.8,30,"Rural",50.3,49.3,59
"28715",2013,8,48056,0.28,19.3,51.4,"Urban",24.3,25.9,57.5
"39003",2016,13.7,38541,0.47,19.4,76.6,"Urban",65.2,26.2,51.8
"45261",2013,13.8,57630,0.55,7.1,213.6,"Suburban",49.8,37.6,40.2
"56258",2019,9.5,43219,0.28,11.7,759,"Suburban",29.2,34.2,5.1
"40345",2020,7.8,56300,0.5,6.9,224.3,"Rural",34.4,41.9,26.8
"29461",2020,3.7,51227,0.5,8.6,200.8,"Urban",89.3,38.9,12.1
"45283",2017,10.2,61919,0.31,18.8,270.1,"Suburban",26.4,56,58.2
"54817",2017,10.3,49995,0.42,9.5,563.5,"Suburban",80.8,50.7,31.5
"41694",2010,5.8,36896,0.37,22.9,614,"Urban",28.1,57.4,15
"42229",2015,8.4,58694,0.38,23.8,464.2,"Urban",58.7,37.2,6.2
"56258",2013,4.4,57264,0.43,15.3,123.7,"Urban",35.2,50.7,40.6
"58697",2015,12.2,46728,0.53,25.3,225,"Suburban",61.5,26.5,5.6
"45067",2017,12.6,54005,0.35,14.4,141.1,"Suburban",62.1,44.1,66
