"release_id","member_id","chamber","party","ideology_score","state","date","topic","sentiment_score","contains_attack"
1424,116,"House","Democrat",-0.667447746814136,"SD",2024-11-08,"Education",-0.02,0
1425,503,"House","Democrat",0.252858833540397,"ID",2024-12-19,"Education",0.03,1
1426,195,"House","Democrat",0.220143478735388,"MD",2024-11-10,"Environment",-0.38,1
1427,529,"House","Democrat",-0.270830783892242,"NC",2024-10-11,"Economy",-0.2,0
1428,3,"House","Republican",-0.285216418276931,"NE",2024-09-02,"Agriculture",0.25,1
1429,403,"House","Republican",-0.246964388230739,"SC",2024-12-10,"Environment",-0.04,1
1430,114,"House","Democrat",0.249789105329103,"ID",2024-10-30,"Environment",0.36,1
1431,343,"House","Democrat",1.02153908044294,"MO",2024-07-26,"Technology",0.3,0
1432,528,"House","Republican",-0.504610615181918,"NY",2024-06-06,"Environment",-0.09,0
1433,480,"Senate","Republican",0.111957845475636,"RI",2024-02-10,"Foreign Policy",0.35,1
1434,118,"House","Democrat",0.461423705325495,"MI",2024-04-16,"Health",-0.2,1
1435,42,"House","Republican",-0.0298851824945507,"TX",2024-07-31,"Energy",0.19,0
1436,167,"House","Republican",-1.06162987910801,"OK",2024-09-04,"Budget",-0.11,1
1437,83,"House","Democrat",-0.235235019390721,"UT",2024-06-29,"Environment",-0.23,1
1438,150,"House","Democrat",-0.421909006690685,"GA",2024-09-22,"Technology",-0.02,1
1439,31,"House","Democrat",-0.782756930280428,"AR",2024-03-22,"Environment",-0.07,1
1440,352,"House","Republican",-0.0462323627038405,"LA",2024-08-16,"Education",-0.21,1
1441,452,"House","Republican",0.896623014072267,"CA",2024-09-27,"Agriculture",-0.07,1
1442,498,"House","Democrat",-0.0416432961137215,"RI",2024-09-08,"Environment",-0.12,1
1443,458,"House","Democrat",0.972353223213081,"WI",2024-04-14,"Education",-0.18,1
1444,345,"House","Republican",0.12926384935725,"PA",2024-10-30,"Environment",-0.08,1
1445,226,"House","Republican",-0.26440190090737,"FL",2024-10-28,"Education",-0.48,0
1446,163,"House","Republican",-0.271376546752958,"WV",2024-04-17,"Immigration",0.5,0
1447,52,"House","Republican",0.924865845341782,"AZ",2024-10-12,"Immigration",0,1
1448,60,"House","Democrat",0.015974813175746,"NC",2024-10-08,"Education",-0.01,1
1449,61,"Senate","Republican",0.282460069909235,"SC",2024-11-15,"Economy",0.43,1
1450,41,"House","Republican",0.24145645230303,"OH",2024-04-15,"Health",0.14,0
1451,165,"House","Democrat",0.215861317586819,"IN",2024-09-19,"Agriculture",-0.25,0
1452,484,"House","Democrat",-0.320464817598028,"NM",2024-02-08,"Economy",0.03,1
1453,143,"House","Independent",-0.258169554505568,"TX",2024-12-22,"Environment",0.26,1
1454,373,"House","Democrat",0.46787632173707,"IA",2024-10-18,"Health",0.33,1
1455,14,"House","Independent",0.0201510171518304,"NE",2024-10-26,"Agriculture",-0.19,1
1456,23,"House","Democrat",-0.344123814814753,"NJ",2024-07-23,"Immigration",0.14,0
1457,102,"House","Republican",-0.27814176344285,"SD",2024-06-19,"Economy",0.09,0
1458,360,"House","Democrat",0.0818024122671406,"KY",2024-01-02,"Foreign Policy",0.35,0
1459,476,"House","Independent",0.124242887597861,"FL",2024-02-29,"Health",0.35,0
1460,194,"House","Democrat",-0.01858775703245,"CA",2024-10-29,"Budget",-0.59,1
1461,206,"House","Republican",0.279725771894548,"ND",2024-12-04,"Technology",0.18,0
1462,528,"House","Democrat",-0.522517769050678,"MO",2024-05-29,"Budget",-0.01,1
1463,138,"House","Democrat",-0.0603256975211758,"NC",2024-01-05,"Agriculture",0.65,0
1464,300,"House","Democrat",0.0859573388098677,"MA",2024-06-03,"Economy",0.42,1
1465,200,"House","Democrat",0.72869586488999,"ID",2024-09-16,"Environment",0.1,1
1466,427,"Senate","Independent",-0.420985354993373,"NV",2024-03-19,"Agriculture",0.3,0
1467,11,"House","Republican",0.260022048228546,"FL",2024-10-25,"Agriculture",-0.29,1
1468,408,"House","Republican",-0.260269340458209,"FL",2024-07-25,"Agriculture",-0.07,1
1469,165,"House","Republican",-0.0199129694685827,"NM",2024-06-20,"Agriculture",0.1,0
1470,5,"Senate","Republican",0.174496458971538,"IA",2024-11-19,"Health",-0.28,0
1471,186,"House","Democrat",0.208464860440591,"CO",2024-08-22,"Foreign Policy",-0.67,1
1472,411,"House","Democrat",-0.331012816093936,"MN",2024-08-29,"Environment",-0.01,1
1473,498,"House","Republican",-0.217109925318729,"SC",2024-12-17,"Environment",-0.52,0
1474,94,"House","Republican",-0.0224401711465427,"MO",2024-11-16,"Economy",0.01,1
1475,507,"House","Democrat",0.461214081146035,"KS",2024-08-29,"Agriculture",-0.63,1
1476,261,"House","Republican",0.405897857591508,"WY",2024-04-10,"Economy",-0.07,0
1477,534,"House","Democrat",0.596817892338802,"TN",2024-01-06,"Foreign Policy",-0.47,0
1478,322,"House","Democrat",-0.0208732804090491,"KY",2024-04-08,"Environment",0.11,0
1479,315,"House","Democrat",0.132697349130284,"NJ",2024-11-16,"Environment",0.08,1
1480,460,"House","Democrat",0.283275612827644,"MN",2024-11-20,"Economy",-0.11,1
1481,444,"House","Republican",0.543738188562691,"KY",2024-10-18,"Foreign Policy",0.02,1
1482,300,"House","Republican",-0.739624856948551,"AR",2024-12-07,"Budget",-0.42,0
1483,327,"Senate","Democrat",0.146083873862827,"MN",2024-03-24,"Foreign Policy",-0.14,0
1484,57,"House","Democrat",0.961617358323567,"MD",2024-02-17,"Environment",0.53,1
1485,47,"House","Republican",-0.577692633869764,"MA",2024-06-01,"Health",0.18,1
1486,464,"House","Democrat",0.370893725731243,"ID",2024-11-30,"Immigration",-0.32,1
1487,213,"House","Democrat",0.0997747001781966,"WV",2024-02-28,"Energy",-0.32,1
1488,129,"House","Democrat",-0.175915606465917,"LA",2024-12-24,"Technology",0.1,0
1489,149,"House","Republican",-0.792174986620098,"IA",2024-04-09,"Agriculture",-0.33,1
1490,156,"House","Republican",-0.184642113037081,"MI",2024-02-28,"Energy",0.22,1
1491,23,"House","Republican",-0.362991148109456,"MA",2024-03-26,"Foreign Policy",-0.17,1
1492,96,"Senate","Republican",0.00266283206848237,"NC",2024-11-26,"Technology",-0.19,1
1493,165,"House","Republican",-0.116903142265696,"MA",2024-08-10,"Agriculture",-0.24,1
1494,218,"House","Republican",-0.248493111682522,"RI",2024-07-16,"Energy",-0.24,1
1495,479,"Senate","Republican",-0.629708023253203,"RI",2024-05-17,"Agriculture",-0.32,1
1496,109,"House","Democrat",-0.368561422368983,"SC",2024-06-24,"Agriculture",-0.52,1
1497,186,"House","Democrat",-0.368697555456301,"FL",2024-11-29,"Economy",-0.05,1
1498,472,"House","Independent",-0.104053146262818,"NM",2024-06-07,"Technology",-0.01,1
1499,457,"Senate","Democrat",-0.0272729828312998,"OR",2024-11-06,"Health",-0.38,1
1500,422,"Senate","Democrat",0.126575587413337,"NH",2024-01-07,"Health",0.22,0
1501,492,"House","Republican",-0.852613200501622,"OH",2024-07-21,"Agriculture",0.29,0
1502,35,"House","Democrat",0.0256384595157243,"MN",2024-04-10,"Energy",-0.32,1
1503,421,"Senate","Republican",0.512782962050772,"MA",2024-02-28,"Energy",0,1
1504,110,"House","Republican",-0.43147449697007,"LA",2024-01-28,"Education",0.2,1
1505,71,"House","Democrat",-0.381171021355728,"WA",2024-08-30,"Education",0.07,1
1506,40,"House","Democrat",-0.332756217266677,"ME",2024-10-14,"Agriculture",0.31,0
1507,468,"House","Republican",-0.148072005875157,"SD",2024-03-11,"Budget",0.17,1
1508,262,"House","Democrat",-0.702382595336456,"NV",2024-01-23,"Energy",0.4,1
1509,480,"House","Democrat",-0.182991169294894,"UT",2024-11-27,"Agriculture",-0.48,1
1510,398,"Senate","Republican",0.485555113733073,"CT",2024-11-18,"Energy",-0.05,0
1511,500,"House","Democrat",-0.142114174813767,"ID",2024-02-26,"Energy",0.27,1
1512,30,"House","Republican",-0.179735587578003,"WV",2024-06-11,"Energy",-0.16,1
1513,22,"House","Democrat",-0.0234897291537473,"OH",2024-12-19,"Environment",-0.24,1
1514,417,"House","Democrat",0.245776874856876,"OH",2024-04-09,"Foreign Policy",-0.33,0
1515,489,"House","Republican",0.0510673474664403,"OH",2024-05-21,"Education",0.03,0
1516,133,"House","Republican",-0.538793163079964,"NV",2024-03-15,"Health",-0.13,1
1517,210,"Senate","Democrat",-0.22825192355297,"WY",2024-08-01,"Energy",0.04,1
1518,65,"House","Democrat",1.07148882683001,"ME",2024-10-28,"Economy",-0.31,0
1519,33,"House","Democrat",-0.0998472603786623,"MS",2024-07-10,"Education",-0.26,0
1520,106,"House","Democrat",-0.107784669943465,"VT",2024-04-18,"Education",-0.26,1
1521,128,"House","Republican",0.670177075745866,"VA",2024-10-15,"Health",0.01,0
1522,452,"Senate","Democrat",-0.572892186318806,"NH",2024-05-14,"Immigration",0.26,1
1523,42,"House","Republican",-0.308843009152198,"OK",2024-09-20,"Technology",-0.14,1
1524,322,"House","Democrat",0.151696747038797,"CT",2024-08-15,"Agriculture",-0.38,1
1525,422,"House","Republican",-0.709798373728695,"WI",2024-05-24,"Economy",0.89,1
1526,343,"House","Democrat",-0.0268151702407152,"IL",2024-10-28,"Economy",-0.11,1
1527,317,"House","Democrat",0.470915641164782,"NJ",2024-05-30,"Environment",-0.54,0
1528,176,"House","Republican",0.0890387400355044,"LA",2024-04-24,"Education",0.26,1
1529,196,"House","Republican",-0.0290114335747316,"OR",2024-01-21,"Agriculture",0.06,1
1530,86,"Senate","Republican",-0.611810441588362,"TN",2024-09-09,"Economy",-0.45,0
1531,47,"House","Republican",0.362032162689486,"AL",2024-10-11,"Agriculture",0.04,0
1532,333,"House","Republican",0.571481666526511,"WI",2024-01-22,"Economy",0.57,1
1533,422,"House","Republican",-0.109652488990669,"LA",2024-09-09,"Agriculture",0.23,0
1534,336,"House","Democrat",0.0465275813427348,"NE",2024-03-14,"Energy",-0.39,1
1535,349,"House","Republican",-0.483117751068394,"NM",2024-08-04,"Energy",0.12,0
1536,2,"House","Republican",-0.240965513877579,"WI",2024-07-27,"Budget",-0.01,0
1537,93,"House","Democrat",-0.00827528627594304,"VT",2024-05-01,"Technology",0.34,1
1538,344,"House","Republican",0.186899949923199,"KS",2024-09-10,"Technology",0,1
1539,159,"House","Republican",-0.226446600736565,"IN",2024-12-30,"Technology",-0.46,1
1540,363,"House","Democrat",-0.13932933976699,"NE",2024-09-03,"Immigration",0.29,0
1541,505,"House","Democrat",0.39810085179039,"TN",2024-09-18,"Agriculture",-0.16,1
1542,351,"House","Democrat",0.317442528105181,"IN",2024-08-17,"Energy",0.32,1
1543,182,"House","Democrat",-0.517426133775887,"GA",2024-06-06,"Foreign Policy",-0.23,1
1544,439,"House","Democrat",-0.427586504030848,"NE",2024-03-22,"Budget",0.03,1
1545,380,"House","Democrat",0.0832482677637218,"NH",2024-08-19,"Technology",0.32,1
1546,261,"House","Democrat",-0.268768218258312,"MD",2024-11-19,"Foreign Policy",0.09,1
1547,252,"House","Democrat",0.261360159450072,"FL",2024-07-19,"Environment",0.02,0
1548,393,"House","Republican",0.580915677563246,"VT",2024-12-24,"Health",0.55,1
1549,430,"House","Democrat",0.770427453894451,"MI",2024-12-12,"Environment",-0.19,1
1550,164,"House","Republican",-0.0180987626225437,"NY",2024-09-18,"Foreign Policy",0.44,1
1551,240,"House","Republican",-0.172457669441229,"WV",2024-09-10,"Agriculture",-0.35,0
1552,510,"House","Democrat",-0.0943741315975087,"ID",2024-09-22,"Technology",0.05,1
1553,199,"House","Democrat",-0.242624045406268,"CA",2024-06-17,"Budget",0.55,1
1554,200,"House","Republican",-0.976242066520891,"TN",2024-11-18,"Agriculture",0.18,0
1555,26,"House","Republican",-0.578855859940988,"IL",2024-12-14,"Economy",0.37,0
1556,478,"Senate","Democrat",0.279254593667849,"AR",2024-02-10,"Energy",-0.15,1
1557,479,"Senate","Democrat",0.0135401961198979,"IL",2024-09-22,"Environment",-0.04,1
1558,290,"House","Democrat",0.435656929261119,"DE",2024-12-05,"Budget",-0.33,0
1559,14,"House","Democrat",-0.739101272915547,"WY",2024-06-29,"Agriculture",0.08,1
1560,70,"House","Independent",-0.623847386002423,"HI",2024-06-17,"Economy",-0.18,0
1561,465,"House","Republican",0.067994863025475,"AK",2024-03-05,"Health",-0.34,0
1562,236,"House","Democrat",-0.257066673536109,"MN",2024-03-04,"Health",0.11,0
1563,362,"House","Democrat",0.068268675633433,"NM",2024-08-02,"Foreign Policy",0.57,1
1564,190,"Senate","Democrat",-0.518041442961089,"ME",2024-03-18,"Education",-0.09,1
1565,414,"House","Republican",0.394606789837644,"MT",2024-11-09,"Agriculture",-0.3,1
1566,16,"House","Democrat",-0.319554500988205,"IL",2024-01-25,"Economy",-0.13,1
1567,512,"Senate","Democrat",-0.778354358311857,"AK",2024-06-01,"Energy",-0.34,0
1568,349,"House","Democrat",-0.174905858138239,"OR",2024-09-07,"Environment",0.04,1
1569,128,"Senate","Democrat",0.0822135885743404,"HI",2024-06-15,"Energy",0.29,0
1570,494,"House","Democrat",-0.470746127324602,"MN",2024-12-22,"Economy",-0.1,0
1571,250,"House","Republican",0.155377412196769,"NV",2024-04-15,"Education",-0.55,0
1572,493,"House","Republican",0.17796383664656,"NM",2024-08-02,"Foreign Policy",0.39,1
1573,492,"House","Republican",-0.388610441405624,"GA",2024-03-31,"Education",-0.45,0
1574,499,"House","Democrat",0.633832494712476,"IA",2024-07-23,"Agriculture",-0.14,1
1575,149,"House","Democrat",0.347308826303457,"OH",2024-11-30,"Immigration",0.29,1
1576,181,"House","Republican",-0.392714206160973,"DE",2024-06-15,"Energy",0.36,0
1577,114,"House","Democrat",0.0242781958858927,"AK",2024-10-15,"Foreign Policy",0.47,0
1578,108,"House","Democrat",-0.00509088861903549,"NV",2024-12-11,"Foreign Policy",0.11,1
1579,427,"House","Independent",0.131938087094215,"OH",2024-06-17,"Immigration",0.09,0
1580,180,"House","Independent",-0.256456371954432,"CO",2024-10-12,"Agriculture",-0.25,1
1581,182,"House","Republican",0.284087127486809,"TN",2024-05-19,"Foreign Policy",0.21,0
1582,325,"House","Republican",0.329070017500824,"NJ",2024-10-14,"Health",0.59,0
1583,226,"House","Republican",0.655526094468767,"WI",2024-10-13,"Technology",-0.26,0
1584,317,"House","Democrat",-0.522522495392664,"GA",2024-07-21,"Health",-0.02,0
1585,531,"House","Republican",0.0850605956673371,"LA",2024-05-06,"Budget",0.14,0
1586,147,"House","Democrat",0.392790307594246,"VA",2024-03-07,"Economy",0.41,0
1587,188,"House","Republican",-0.174458218069864,"VA",2024-11-08,"Technology",0.04,0
1588,347,"House","Democrat",0.0974431286785041,"NM",2024-06-18,"Education",0.15,0
1589,436,"House","Independent",-0.23988614201205,"VT",2024-06-27,"Energy",-0.4,0
1590,132,"House","Democrat",-0.118884864230066,"MO",2024-05-11,"Environment",-0.32,1
1591,377,"House","Democrat",0.369696431615561,"KY",2024-05-24,"Budget",0.8,1
1592,85,"House","Democrat",-0.534022404357876,"NC",2024-06-08,"Technology",-0.18,1
1593,104,"House","Republican",-0.287968213205425,"KY",2024-05-29,"Agriculture",-0.13,0
1594,203,"House","Republican",0.432393765706606,"IN",2024-12-11,"Immigration",0.21,0
1595,69,"House","Republican",-0.159071129229047,"AK",2024-08-08,"Agriculture",-0.14,1
1596,13,"House","Democrat",-1.29862200670122,"HI",2024-07-19,"Budget",0.32,0
1597,187,"House","Democrat",0.626188847042308,"AR",2024-05-18,"Energy",0.01,0
1598,513,"House","Independent",0.491798228612056,"IL",2024-01-29,"Budget",-0.28,1
1599,198,"House","Democrat",0.460179298940024,"UT",2024-07-19,"Health",0.16,1
1600,197,"House","Democrat",0.858951653430735,"DE",2024-01-27,"Technology",0.17,0
1601,409,"House","Republican",-0.396903311934502,"LA",2024-02-11,"Health",-0.5,0
1602,208,"House","Democrat",-0.195841647651949,"RI",2024-08-31,"Immigration",-0.22,1
1603,273,"House","Democrat",-0.052702389624095,"UT",2024-08-20,"Immigration",-0.3,1
1604,158,"House","Democrat",0.251613409573523,"FL",2024-03-30,"Economy",0.13,0
1605,489,"House","Republican",0.470405183121723,"MS",2024-05-22,"Economy",0.01,0
1606,230,"House","Democrat",-0.328166428563218,"WY",2024-02-18,"Environment",-0.03,1
1607,318,"House","Republican",0.0933804869448384,"IL",2024-08-19,"Foreign Policy",-0.41,1
1608,231,"House","Republican",-0.869383348744568,"SC",2024-12-15,"Health",0.27,1
1609,69,"House","Republican",-0.530536778160897,"NE",2024-07-03,"Economy",0.32,0
1610,103,"House","Republican",0.0965860502389989,"IN",2024-03-10,"Environment",-0.11,1
1611,421,"House","Democrat",-0.430467324193666,"SD",2024-10-27,"Budget",-0.34,1
1612,188,"Senate","Democrat",0.151648904488882,"ND",2024-11-22,"Budget",0.29,0
1613,368,"House","Democrat",-0.381795202631246,"FL",2024-02-23,"Economy",0.33,1
1614,59,"House","Republican",0.0184717524231674,"HI",2024-03-11,"Foreign Policy",0.02,0
1615,4,"House","Democrat",0.207365832113909,"MO",2024-04-24,"Environment",-0.08,1
1616,446,"House","Democrat",-0.975213522157043,"NC",2024-10-13,"Health",0.35,0
1617,201,"House","Republican",0.639205251888037,"LA",2024-09-20,"Education",0.13,1
1618,459,"House","Democrat",-0.336384442085005,"MA",2024-06-16,"Budget",0.01,0
1619,277,"House","Democrat",0.344996231188714,"NJ",2024-06-19,"Energy",0.01,1
1620,235,"House","Republican",0.0630843757666644,"WY",2024-11-15,"Education",0.32,1
1621,396,"House","Republican",0.669698297934801,"KS",2024-04-25,"Technology",-0.16,1
1622,118,"House","Republican",0.16323097901036,"AR",2024-07-26,"Foreign Policy",0.57,0
1623,487,"House","Democrat",0.930322599575728,"WA",2024-10-16,"Immigration",0.04,0
1624,273,"House","Republican",0.123897312056628,"PA",2024-09-08,"Immigration",0,1
1625,434,"House","Republican",0.321932407125079,"UT",2024-11-04,"Agriculture",0.46,1
1626,335,"House","Republican",0.103300721107512,"OK",2024-09-24,"Education",-0.22,0
1627,401,"House","Republican",0.0927774622794455,"WY",2024-01-20,"Technology",-0.54,1
1628,171,"House","Democrat",-0.360127309098334,"NM",2024-05-18,"Education",0.11,0
1629,93,"House","Democrat",0.279628078757657,"DE",2024-05-27,"Agriculture",0.33,1
1630,282,"House","Republican",-0.787466717199231,"OH",2024-06-24,"Health",-0.29,1
1631,359,"House","Republican",-0.426737393630198,"NM",2024-05-15,"Agriculture",0.29,0
1632,103,"Senate","Democrat",-0.045036586363481,"AK",2024-07-25,"Agriculture",-0.41,1
1633,22,"Senate","Democrat",-0.029039421191043,"AR",2024-05-03,"Immigration",0.54,0
1634,276,"Senate","Republican",0.097791294661205,"MA",2024-10-12,"Education",0.11,1
1635,159,"Senate","Republican",-0.331326588559083,"NV",2024-04-07,"Budget",0.45,0
1636,427,"House","Republican",0.309348706137356,"NM",2024-06-07,"Immigration",-0.16,1
1637,484,"House","Independent",0.166961222242045,"KY",2024-08-31,"Energy",0.37,0
1638,41,"House","Democrat",0.13082368015953,"VA",2024-02-24,"Health",0.05,1
1639,129,"House","Republican",0.124870778779137,"VT",2024-06-28,"Technology",0.29,1
1640,293,"Senate","Democrat",-0.887905898961775,"VT",2024-03-22,"Economy",-0.25,1
1641,326,"House","Republican",0.547438917135067,"FL",2024-01-17,"Technology",0.19,1
1642,380,"House","Democrat",0.508267021393252,"VA",2024-05-19,"Health",0.3,0
1643,327,"House","Republican",0.187983278181587,"LA",2024-08-03,"Health",-0.03,1
1644,370,"House","Republican",0.679220285208826,"OK",2024-03-07,"Energy",0.01,0
1645,35,"House","Democrat",-0.143912789887619,"UT",2024-07-31,"Economy",0.21,0
1646,271,"House","Republican",0.907349226348837,"IL",2024-09-12,"Agriculture",-0.08,1
1647,372,"House","Republican",-0.0955491027563696,"MS",2024-04-15,"Technology",0.31,0
1648,417,"House","Democrat",-1.0097208777535,"AL",2024-08-11,"Education",0.45,1
1649,332,"House","Republican",-0.249431201884139,"MS",2024-08-28,"Immigration",0.18,0
1650,285,"House","Democrat",0.365571123432752,"ID",2024-11-27,"Education",0.27,0
1651,445,"House","Democrat",-0.463015085787308,"NM",2024-12-07,"Health",0.22,0
